distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1846906693,-0.1095656589,2.1334899541,-3.1319353580,-0.7912803292,0.0008290618
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1482160125,-0.1063136997,2.0703802668,-3.1094777584,-0.7759975791,-0.0290475953
1.1476523794,-0.1062093928,2.0675064178,-3.1321470737,-0.7765415907,-0.0145058110
1.1535103488,-0.1062904025,2.0799414226,-3.1165452003,-0.7749173641,-0.0212786235
1.1658997216,-0.1073855058,2.1015555368,-3.1241166592,-0.8051270843,-0.0080229323
1.1278418177,-0.1029217705,2.0353873248,-3.0682721138,-0.7717506289,-0.0637602881
1.1482485893,-0.1063183607,2.0704933106,-3.1089792252,-0.7853762507,-0.0299911126
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1542160666,-0.1062930702,2.0793452005,-3.1260139942,-0.7746347189,-0.0212460328
1.1424676534,-0.1062377680,2.0581510409,-3.1250495911,-0.7776263356,-0.0222589206
1.1615507531,-0.1074064714,2.0917667888,-3.1173028946,-0.7963387966,-0.0155206434
1.1428227561,-0.1062393866,2.0588443066,-3.1151430607,-0.7868652344,-0.0229527578
1.1527408591,-0.1062836940,2.0804781720,-3.1066391468,-0.7846505642,-0.0221877247
1.1273097455,-0.1029356406,2.0353679103,-3.0724709034,-0.7765545249,-0.0641874298
1.1469660083,-0.1062081900,2.0681265259,-3.1227424145,-0.7768211961,-0.0145326937
1.1486042561,-0.1063191221,2.0701768440,-3.1139357090,-0.7805442214,-0.0294991508
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1535442828,-0.1062949170,2.0800567632,-3.1160922050,-0.7843469381,-0.0221502427
1.1486042561,-0.1063191221,2.0701768440,-3.1139357090,-0.7805442214,-0.0294991508
1.1538921520,-0.1062949731,2.0797222319,-3.1210463047,-0.7794917226,-0.0216977783
1.1531727235,-0.1062929232,2.0803492076,-3.1111516953,-0.7892002463,-0.0226034261
1.1478356293,-0.1063106292,2.0706522020,-3.1045157909,-0.7808419466,-0.0295407269
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1792011790,-0.1095828593,2.1235902192,-3.1245672703,-0.7924028039,-0.0073336749
1.1538921520,-0.1062949731,2.0797222319,-3.1210463047,-0.7794917226,-0.0216977783
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1531374254,-0.1062880150,2.0802308268,-3.1115851402,-0.7797850370,-0.0217328407
1.1535442828,-0.1062949170,2.0800567632,-3.1160922050,-0.7843469381,-0.0221502427
1.1542160666,-0.1062930702,2.0793452005,-3.1260139942,-0.7746347189,-0.0212460328
1.1535442828,-0.1062949170,2.0800567632,-3.1160922050,-0.7843469381,-0.0221502427
1.1537994825,-0.1073489956,2.0804616980,-3.1027452946,-0.7745470405,-0.0363764912
1.1466396622,-0.1062113129,2.0685494749,-3.1174464226,-0.7910208702,-0.0157552548
1.1538921520,-0.1062949731,2.0797222319,-3.1210463047,-0.7794917226,-0.0216977783
1.1531727235,-0.1062929232,2.0803492076,-3.1111516953,-0.7892002463,-0.0226034261
1.1486042561,-0.1063191221,2.0701768440,-3.1139357090,-0.7805442214,-0.0294991508
1.1782344883,-0.1084294862,2.1218522494,-3.1249914169,-0.7929174304,-0.0068774787
1.1413967795,-0.1062326207,2.0590223663,-3.1107757092,-0.7827266455,-0.0227504075
1.1478699234,-0.1063157135,2.0707689182,-3.1040353775,-0.7902061939,-0.0304841697
1.1531001146,-0.1062830587,2.0801099173,-3.1120319366,-0.7703448534,-0.0208596624
1.1548325942,-0.1074248292,2.0814144732,-3.1206204891,-0.7789556980,-0.0221559387
1.1474322979,-0.1063056773,2.0708833143,-3.0995674133,-0.7856839895,-0.0300348941
1.1478699234,-0.1063157135,2.0707689182,-3.1040353775,-0.7902061939,-0.0304841697
1.1538921520,-0.1062949731,2.0797222319,-3.1210463047,-0.7794917226,-0.0216977783
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1737299175,-0.1095968556,2.1137234113,-3.1172456741,-0.7934792042,-0.0154492324
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1486042561,-0.1063191221,2.0701768440,-3.1139357090,-0.7805442214,-0.0294991508
1.1421453094,-0.1062396015,2.0585215953,-3.1201329231,-0.7824319601,-0.0227142200
1.1527408591,-0.1062836940,2.0804781720,-3.1066391468,-0.7846505642,-0.0221877247
1.1538921520,-0.1062949731,2.0797222319,-3.1210463047,-0.7794917226,-0.0216977783
1.1538921520,-0.1062949731,2.0797222319,-3.1210463047,-0.7794917226,-0.0216977783
1.1551539502,-0.1074224729,2.0810320732,-3.1255965233,-0.7740932703,-0.0216977708
1.1538921520,-0.1062949731,2.0797222319,-3.1210463047,-0.7794917226,-0.0216977783
