distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.0142427293,-0.0726657958,1.0073196144,-3.1091761589,0.8226346970,0.0298729092
0.0140173267,-0.0719179159,1.0082054455,-3.1041839123,0.8190937638,0.0258461237
0.0144421847,-0.0721777501,1.0047547554,-3.0993731022,0.8289826512,0.0345489196
0.0144421847,-0.0721777501,1.0047547554,-3.0993731022,0.8289826512,0.0345489196
0.0142933785,-0.0725259737,1.0092561736,-3.1071388721,0.8212556839,0.0262818504
0.0140173267,-0.0719179159,1.0082054455,-3.1041839123,0.8190937638,0.0258461237
0.0137545438,-0.0719294938,1.0080041412,-3.1086688042,0.8154995441,0.0250995476
0.0141796368,-0.0721890374,1.0045600356,-3.1038315296,0.8254132271,0.0337650180
0.0139447069,-0.0727552215,1.0056206871,-3.0995621681,0.8199956417,0.0341608748
0.0144421847,-0.0721777501,1.0047547554,-3.0993731022,0.8289826512,0.0345489196
0.0137545438,-0.0719294938,1.0080041412,-3.1086688042,0.8154995441,0.0250995476
0.0138819691,-0.0722772628,1.0028464085,-3.0942606926,0.8227909207,0.0380415097
0.0137545438,-0.0719294938,1.0080041412,-3.1086688042,0.8154995441,0.0250995476
0.0140173267,-0.0719179159,1.0082054455,-3.1041839123,0.8190937638,0.0258461237
0.0142070183,-0.0727431938,1.0058054938,-3.0950911045,0.8235895634,0.0349479355
0.0138819691,-0.0722772628,1.0028464085,-3.0942606926,0.8227909207,0.0380415097
0.0141796368,-0.0721890374,1.0045600356,-3.1038315296,0.8254132271,0.0337650180
0.0138885853,-0.0722421603,1.0029994600,-3.0862190723,0.8226134181,0.0387891158
0.0142427293,-0.0726657958,1.0073196144,-3.1091761589,0.8226346970,0.0298729092
0.0138371917,-0.0718556393,1.0009645979,-3.0914523602,0.8243200183,0.0350871235
0.0144421847,-0.0721777501,1.0047547554,-3.0993731022,0.8289826512,0.0345489196
0.0137545438,-0.0719294938,1.0080041412,-3.1086688042,0.8154995441,0.0250995476
0.0140173267,-0.0719179159,1.0082054455,-3.1041839123,0.8190937638,0.0258461237
0.0145060039,-0.0726551384,1.0075270721,-3.1047005653,0.8262170553,0.0306411125
0.0144421847,-0.0721777501,1.0047547554,-3.0993731022,0.8289826512,0.0345489196
0.0138885853,-0.0722421603,1.0029994600,-3.0862190723,0.8226134181,0.0387891158
0.0138371917,-0.0718556393,1.0009645979,-3.0914523602,0.8243200183,0.0350871235
0.0141796368,-0.0721890374,1.0045600356,-3.1038315296,0.8254132271,0.0337650180
0.0141435653,-0.0722646489,1.0030189742,-3.0898070335,0.8263712525,0.0388439745
0.0138819691,-0.0722772628,1.0028464085,-3.0942606926,0.8227909207,0.0380415097
0.0142070183,-0.0727431938,1.0058054938,-3.0950911045,0.8235895634,0.0349479355
0.0137545438,-0.0719294938,1.0080041412,-3.1086688042,0.8154995441,0.0250995476
0.0138371917,-0.0718556393,1.0009645979,-3.0914523602,0.8243200183,0.0350871235
0.0140803648,-0.0723960052,1.0109871854,-3.1095092297,0.8162488937,0.0219667666
0.0140173267,-0.0719179159,1.0082054455,-3.1041839123,0.8190937638,0.0258461237
0.0138819691,-0.0722772628,1.0028464085,-3.0942606926,0.8227909207,0.0380415097
0.0141796368,-0.0721890374,1.0045600356,-3.1038315296,0.8254132271,0.0337650180
0.0142070183,-0.0727431938,1.0058054938,-3.0950911045,0.8235895634,0.0349479355
0.0139447069,-0.0727552215,1.0056206871,-3.0995621681,0.8199956417,0.0341608748
0.0141545604,-0.0723526842,1.0037371731,-3.1003117561,0.8253073096,0.0312340222
0.0140916831,-0.0718772365,1.0009760064,-3.0950269699,0.8280740976,0.0351266228
0.0138885853,-0.0722421603,1.0029994600,-3.0862190723,0.8226134181,0.0387891158
0.0141796368,-0.0721890374,1.0045600356,-3.1038315296,0.8254132271,0.0337650180
0.0140375511,-0.0725057668,1.0092641176,-3.1034858227,0.8174425960,0.0262774266
0.0138819691,-0.0722772628,1.0028464085,-3.0942606926,0.8227909207,0.0380415097
0.0137545438,-0.0719294938,1.0080041412,-3.1086688042,0.8154995441,0.0250995476
0.0141796368,-0.0721890374,1.0045600356,-3.1038315296,0.8254132271,0.0337650180
0.0139645824,-0.0715267361,1.0061045739,-3.1094098091,0.8208203316,0.0221438911
0.0144421847,-0.0721777501,1.0047547554,-3.0993731022,0.8289826512,0.0345489196
0.0139315777,-0.0721353277,1.0047418336,-3.0921938419,0.8214492798,0.0344725363
0.0140803648,-0.0723960052,1.0109871854,-3.1095092297,0.8162488937,0.0219667666
0.0144421847,-0.0721777501,1.0047547554,-3.0993731022,0.8289826512,0.0345489196
0.0141435653,-0.0722646489,1.0030189742,-3.0898070335,0.8263712525,0.0388439745
0.0137745844,-0.0725173288,1.0090630171,-3.1079797745,0.8138355613,0.0255276617
0.0136274076,-0.0722555164,1.0028365766,-3.0906755924,0.8190209866,0.0379870571
0.0139447069,-0.0727552215,1.0056206871,-3.0995621681,0.8199956417,0.0341608748
0.0139447069,-0.0727552215,1.0056206871,-3.0995621681,0.8199956417,0.0341608748
0.0142070183,-0.0727431938,1.0058054938,-3.0950911045,0.8235895634,0.0349479355
0.0136274076,-0.0722555164,1.0028365766,-3.0906755924,0.8190209866,0.0379870571
0.0145060039,-0.0726551384,1.0075270721,-3.1047005653,0.8262170553,0.0306411125
