distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.0420277553,0.5000997288,2.3784483411,2.2760009766,-0.5378991961,0.5666382909
0.0427868849,0.5018731958,2.3867425161,2.2830011845,-0.5408716202,0.5705297589
0.0420277553,0.5000997288,2.3784483411,2.2760009766,-0.5378991961,0.5666382909
0.0415908849,0.5020215469,2.3874277250,2.2830429077,-0.5418766737,0.5707854629
0.0427868849,0.5018731958,2.3867425161,2.2830011845,-0.5408716202,0.5705297589
0.0420277553,0.5000997288,2.3784483411,2.2760009766,-0.5378991961,0.5666382909
0.0420277553,0.5000997288,2.3784483411,2.2760009766,-0.5378991961,0.5666382909
0.0420277553,0.5000997288,2.3784483411,2.2760009766,-0.5378991961,0.5666382909
0.0420277553,0.5000997288,2.3784483411,2.2760009766,-0.5378991961,0.5666382909
0.0420061980,0.5002509093,2.3762927004,2.2861616611,-0.5444868207,0.5619464517
0.0430770548,0.4986919812,2.3688279992,2.2701671124,-0.5528241992,0.5832212567
0.0427868849,0.5018731958,2.3867425161,2.2830011845,-0.5408716202,0.5705297589
0.0428046528,0.5029042854,2.3888109784,2.2732493877,-0.5350720286,0.5753512979
0.0428046528,0.5029042854,2.3888109784,2.2732493877,-0.5350720286,0.5753512979
0.0420447655,0.4998911419,2.3803347729,2.2658672333,-0.5313590765,0.5713274479
0.0418392693,0.4974184292,2.3655787579,2.2787935734,-0.5584034324,0.5786464214
0.0417439205,0.4970735460,2.3613107157,2.2706422806,-0.5413402915,0.5740842819
0.0428214983,0.5026843725,2.3906541675,2.2631487846,-0.5284498334,0.5800144076
0.0420422227,0.5010959948,2.3803597072,2.2662436962,-0.5321992040,0.5714655519
0.0427868849,0.5018731958,2.3867425161,2.2830011845,-0.5408716202,0.5705297589
0.0420422227,0.5010959948,2.3803597072,2.2662436962,-0.5321992040,0.5714655519
0.0427868849,0.5018731958,2.3867425161,2.2830011845,-0.5408716202,0.5705297589
0.0427868849,0.5018731958,2.3867425161,2.2830011845,-0.5408716202,0.5705297589
0.0424952079,0.4988075548,2.3694095467,2.2774939537,-0.5442875028,0.5779928565
0.0417439205,0.4970735460,2.3613107157,2.2706422806,-0.5413402915,0.5740842819
0.0427868849,0.5018731958,2.3867425161,2.2830011845,-0.5408716202,0.5705297589
0.0420277553,0.5000997288,2.3784483411,2.2760009766,-0.5378991961,0.5666382909
0.0420277553,0.5000997288,2.3784483411,2.2760009766,-0.5378991961,0.5666382909
