distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0127723360,-0.2512503115,1.5282022335,2.2531247139,-0.5570744276,0.5805431604
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0119977452,-0.2529083760,1.5288685432,2.2478930950,-0.5483468175,0.5889739394
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0123437044,-0.2512231933,1.5232725895,2.2434782982,-0.5462017059,0.5867960453
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0127723360,-0.2512503115,1.5282022335,2.2531247139,-0.5570744276,0.5805431604
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0124333369,-0.2536966478,1.5383699644,2.2511045933,-0.5525740981,0.5840641260
0.0123710808,-0.2526821133,1.5296974414,2.2445061207,-0.5432307720,0.5835554004
0.0123637477,-0.2511228533,1.5249846276,2.2497525215,-0.5488969088,0.5827999115
0.0124119897,-0.2526292046,1.5340363750,2.2514951229,-0.5396423340,0.5844514966
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0127723360,-0.2512503115,1.5282022335,2.2531247139,-0.5570744276,0.5805431604
0.0123637477,-0.2511228533,1.5249846276,2.2497525215,-0.5488969088,0.5827999115
0.0127723360,-0.2512503115,1.5282022335,2.2531247139,-0.5570744276,0.5805431604
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0124065086,-0.2530434538,1.5321235030,2.2512154579,-0.5565497875,0.5867523551
0.0128423895,-0.2531457731,1.5419559801,2.2526242733,-0.5410199165,0.5800498128
0.0128020446,-0.2527206964,1.5347087306,2.2542371750,-0.5541121364,0.5772623420
0.0124333369,-0.2536966478,1.5383699644,2.2511045933,-0.5525740981,0.5840641260
0.0123916721,-0.2527197290,1.5322505177,2.2451999187,-0.5369541049,0.5884402990
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0132895412,-0.2547855718,1.5519670154,2.2571833134,-0.5462267995,0.5744529366
0.0127304303,-0.2503109556,1.5222923853,2.2472193241,-0.5415446758,0.5849461555
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0119363825,-0.2503109780,1.5199778721,2.2404336929,-0.5386813879,0.5889968872
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0127723360,-0.2512503115,1.5282022335,2.2531247139,-0.5570744276,0.5805431604
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0124334172,-0.2529281105,1.5384289997,2.2513844967,-0.5531737208,0.5840851665
0.0123637477,-0.2511228533,1.5249846276,2.2497525215,-0.5488969088,0.5827999115
0.0127739561,-0.2520739444,1.5284974929,2.2543532848,-0.5580830574,0.5799593925
0.0127587567,-0.2525205849,1.5286017488,2.2479443550,-0.5379511118,0.5817044377
0.0123437044,-0.2512231933,1.5232725895,2.2434782982,-0.5462017059,0.5867960453
0.0127521305,-0.2513620644,1.5265502101,2.2468051910,-0.5543454885,0.5845746994
0.0123438831,-0.2504659407,1.5233529101,2.2437574863,-0.5467872024,0.5868124366
0.0123661442,-0.2520885774,1.5261463126,2.2454082966,-0.5409641266,0.5910857916
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0125001733,-0.2556060089,1.5521810129,2.2505869865,-0.5363796353,0.5835728049
0.0120172585,-0.2528061331,1.5305745377,2.2542023659,-0.5510792136,0.5849651694
0.0128240491,-0.2527776774,1.5373971284,2.2549076080,-0.5478613973,0.5822041631
0.0123437044,-0.2512231933,1.5232725895,2.2434782982,-0.5462017059,0.5867960453
0.0125001733,-0.2556060089,1.5521810129,2.2505869865,-0.5363796353,0.5835728049
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0124261875,-0.2529295278,1.5337679878,2.2575700283,-0.5593162775,0.5827077627
0.0123916721,-0.2527197290,1.5322505177,2.2451999187,-0.5369541049,0.5884402990
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0128423895,-0.2531457731,1.5419559801,2.2526242733,-0.5410199165,0.5800498128
0.0123637477,-0.2511228533,1.5249846276,2.2497525215,-0.5488969088,0.5827999115
0.0128020446,-0.2527206964,1.5347087306,2.2542371750,-0.5541121364,0.5772623420
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0123637477,-0.2511228533,1.5249846276,2.2497525215,-0.5488969088,0.5827999115
0.0127521305,-0.2513620644,1.5265502101,2.2468051910,-0.5543454885,0.5845746994
0.0124119897,-0.2526292046,1.5340363750,2.2514951229,-0.5396423340,0.5844514966
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0120222809,-0.2535508197,1.5350354260,2.2477307320,-0.5443551540,0.5863068104
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0123437044,-0.2512231933,1.5232725895,2.2434782982,-0.5462017059,0.5867960453
0.0120419833,-0.2534528139,1.5367785518,2.2540662289,-0.5470675230,0.5822848082
0.0127723360,-0.2512503115,1.5282022335,2.2531247139,-0.5570744276,0.5805431604
0.0124532174,-0.2535869367,1.5400515568,2.2574861050,-0.5553209782,0.5800061226
