distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-0.3486611555,0.2722735493,1.8179540874,-3.0978608131,0.7771489620,0.0498081185
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3486611555,0.2722735493,1.8179540874,-3.0978608131,0.7771489620,0.0498081185
-0.3427791815,0.2685281410,1.7868914214,-3.1044127941,0.7678822279,0.0348955244
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3486611555,0.2722735493,1.8179540874,-3.0978608131,0.7771489620,0.0498081185
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3427791815,0.2685281410,1.7868914214,-3.1044127941,0.7678822279,0.0348955244
-0.3486611555,0.2722735493,1.8179540874,-3.0978608131,0.7771489620,0.0498081185
-0.3486611555,0.2722735493,1.8179540874,-3.0978608131,0.7771489620,0.0498081185
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3486611555,0.2722735493,1.8179540874,-3.0978608131,0.7771489620,0.0498081185
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3486611555,0.2722735493,1.8179540874,-3.0978608131,0.7771489620,0.0498081185
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3486611555,0.2722735493,1.8179540874,-3.0978608131,0.7771489620,0.0498081185
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3446917429,0.2695868536,1.7969578625,-3.1099715233,0.7638208866,0.0302695408
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3446917429,0.2695868536,1.7969578625,-3.1099715233,0.7638208866,0.0302695408
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3446917429,0.2695868536,1.7969578625,-3.1099715233,0.7638208866,0.0302695408
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3506492600,0.2733785588,1.8284147581,-3.1035661697,0.7731451392,0.0450704694
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
-0.3446917429,0.2695868536,1.7969578625,-3.1099715233,0.7638208866,0.0302695408
-0.3523694454,0.2752002118,1.8374991750,-3.1101031303,0.7701860666,0.0396286957
-0.3493828234,0.2724551527,1.8193641313,-3.1036512852,0.7818508744,0.0496984050
