distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.3155443866,-0.3535443089,1.6134781005,-2.1711454391,-0.4949635267,-0.6285691261
0.3155443866,-0.3535443089,1.6134781005,-2.1711454391,-0.4949635267,-0.6285691261
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3148511619,-0.3520826329,1.6141619155,-2.1589672565,-0.4862031639,-0.6356483698
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3148511619,-0.3520826329,1.6141619155,-2.1589672565,-0.4862031639,-0.6356483698
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3155605192,-0.3528288473,1.6157660152,-2.1585431099,-0.4782278836,-0.6360017657
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3149812667,-0.3533901914,1.6127279020,-2.1662099361,-0.4994790852,-0.6316360831
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3204118981,-0.3586443354,1.6363351390,-2.1753334999,-0.4973020852,-0.6292285323
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3151343667,-0.3527012578,1.6114146003,-2.1671414375,-0.5076906085,-0.6312292814
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3148511619,-0.3520826329,1.6141619155,-2.1589672565,-0.4862031639,-0.6356483698
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3149447277,-0.3525322678,1.6125051252,-2.1658904552,-0.4989401102,-0.6316959858
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3149812667,-0.3533901914,1.6127279020,-2.1662099361,-0.4994790852,-0.6316360831
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
0.3148511619,-0.3520826329,1.6141619155,-2.1589672565,-0.4862031639,-0.6356483698
0.3147924291,-0.3527491332,1.6116563231,-2.1715323925,-0.5029155016,-0.6281913519
