distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3986141289,0.1120321217,1.2657609325,2.4364864826,-0.0197897851,0.0317897461
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3986993536,0.1118015992,1.2698690528,2.4401290417,-0.0239946377,0.0325403735
0.3993413881,0.1123607397,1.2691128914,2.4391627312,-0.0187898446,0.0254708789
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3977974002,0.1119678649,1.2648379425,2.4444570541,-0.0351120457,0.0335049666
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3993105121,0.1125702208,1.2681148070,2.4331965446,-0.0141709521,0.0280717071
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3993105121,0.1125702208,1.2681148070,2.4331965446,-0.0141709521,0.0280717071
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3984901485,0.1118637105,1.2671535399,2.4421741962,-0.0307789091,0.0299596675
0.3999072342,0.1131669447,1.2708283865,2.4416632652,-0.0172823109,0.0315371901
0.3997361541,0.1123415453,1.2720465125,2.4481976032,-0.0297440160,0.0298990253
0.4007549792,0.1124559214,1.2732582956,2.4504954815,-0.0298850629,0.0297157764
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3993413881,0.1123607397,1.2691128914,2.4391627312,-0.0187898446,0.0254708789
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3997867467,0.1130001264,1.2722390210,2.4473960400,-0.0283664409,0.0297028851
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3970555711,0.1122870355,1.2618532198,2.4315967560,-0.0205251966,0.0315612853
0.3984901485,0.1118637105,1.2671535399,2.4421741962,-0.0307789091,0.0299596675
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3979472949,0.1119255602,1.2644257288,2.4447433949,-0.0288185105,0.0327465236
0.3990337656,0.1124440544,1.2696975112,2.4504837990,-0.0341382250,0.0334545560
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3999072342,0.1131669447,1.2708283865,2.4416632652,-0.0172823109,0.0315371901
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3997361541,0.1123415453,1.2720465125,2.4481976032,-0.0297440160,0.0298990253
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3993413881,0.1123607397,1.2691128914,2.4391627312,-0.0187898446,0.0254708789
0.3977974002,0.1119678649,1.2648379425,2.4444570541,-0.0351120457,0.0335049666
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3979472949,0.1119255602,1.2644257288,2.4447433949,-0.0288185105,0.0327465236
0.3984901485,0.1118637105,1.2671535399,2.4421741962,-0.0307789091,0.0299596675
0.3984901485,0.1118637105,1.2671535399,2.4421741962,-0.0307789091,0.0299596675
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3988524495,0.1124903989,1.2704002359,2.4408342838,-0.0260143280,0.0261053350
0.3986141289,0.1120321217,1.2657609325,2.4364864826,-0.0197897851,0.0317897461
0.3997867467,0.1130001264,1.2722390210,2.4473960400,-0.0283664409,0.0297028851
0.3986567067,0.1126850926,1.2659264300,2.4356889725,-0.0184642598,0.0316051170
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3979472949,0.1119255602,1.2644257288,2.4447433949,-0.0288185105,0.0327465236
0.3986567067,0.1126850926,1.2659264300,2.4356889725,-0.0184642598,0.0316051170
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.4005987501,0.1124966644,1.2736563132,2.4501991272,-0.0362563841,0.0304750018
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3977974002,0.1119678649,1.2648379425,2.4444570541,-0.0351120457,0.0335049666
0.3997867467,0.1130001264,1.2722390210,2.4473960400,-0.0283664409,0.0297028851
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3997361541,0.1123415453,1.2720465125,2.4481976032,-0.0297440160,0.0298990253
0.3993105121,0.1125702208,1.2681148070,2.4331965446,-0.0141709521,0.0280717071
0.3998770924,0.1122963933,1.2716019019,2.4484322071,-0.0233737081,0.0291418582
0.3976173136,0.1119269764,1.2646342776,2.4335799217,-0.0175380167,0.0316668488
0.3997361541,0.1123415453,1.2720465125,2.4481976032,-0.0297440160,0.0298990253
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3984901485,0.1118637105,1.2671535399,2.4421741962,-0.0307789091,0.0299596675
0.3986754632,0.1124727263,1.2668835358,2.4415974617,-0.0231261253,0.0290176291
0.3990337656,0.1124440544,1.2696975112,2.4504837990,-0.0341382250,0.0334545560
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3992166273,0.1124107278,1.2696074190,2.4390082359,-0.0251020063,0.0262192171
0.3993413881,0.1123607397,1.2691128914,2.4391627312,-0.0187898446,0.0254708789
0.3986567067,0.1126850926,1.2659264300,2.4356889725,-0.0184642598,0.0316051170
0.3979450002,0.1121425852,1.2635240562,2.4388959408,-0.0240888055,0.0353133231
0.3997867467,0.1130001264,1.2722390210,2.4473960400,-0.0283664409,0.0297028851
0.3970716719,0.1120743248,1.2628001812,2.4374616146,-0.0251571648,0.0289800465
0.3985389175,0.1125192096,1.2673393821,2.4413752556,-0.0294331498,0.0297746919
0.3991849012,0.1126199747,1.2683887390,2.4448800087,-0.0229986776,0.0352664441
