distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-0.3717417414,0.2422083918,1.4995900529,2.2674715519,0.5215080380,-0.5266530514
-0.3752171594,0.2446738307,1.5122308935,2.2608377934,0.5144355893,-0.5325658321
-0.3741374622,0.2440676118,1.5062774177,2.2630951405,0.5112733841,-0.5343157053
-0.3771336209,0.2461989554,1.5168205334,2.2675414085,0.5103958249,-0.5328351855
-0.3752171594,0.2446738307,1.5122308935,2.2608377934,0.5144355893,-0.5325658321
-0.3754099908,0.2458173327,1.5100642950,2.2513654232,0.4982517958,-0.5429033637
-0.3736351793,0.2440979714,1.5043269036,2.2599329948,0.5041380525,-0.5329498649
-0.3754007509,0.2455581025,1.5082707570,2.2687833309,0.5216042995,-0.5349904895
-0.3757963954,0.2447886777,1.5129890554,2.2651340961,0.5099531412,-0.5301961899
-0.3766282122,0.2462296460,1.5148598932,2.2643301487,0.5031700134,-0.5314731598
-0.3711799992,0.2419639229,1.4958697467,2.2587184906,0.5121570230,-0.5357757807
-0.3739158368,0.2444258038,1.5037919748,2.2707021236,0.5228392482,-0.5291361213
-0.3752919947,0.2453349357,1.5092980117,2.2785546780,0.5249873400,-0.5212321877
-0.3754099908,0.2458173327,1.5100642950,2.2513654232,0.4982517958,-0.5429033637
-0.3765127177,0.2459006128,1.5126313666,2.2820489407,0.5266497135,-0.5233742595
-0.3730595829,0.2436017664,1.5033648632,2.2698209286,0.5219649076,-0.5292797685
-0.3781948594,0.2474202051,1.5196667073,2.2610733509,0.5001463294,-0.5378252268
-0.3779204125,0.2469758436,1.5169285099,2.2698469162,0.5129879117,-0.5321698189
-0.3779204125,0.2469758436,1.5169285099,2.2698469162,0.5129879117,-0.5321698189
-0.3714154930,0.2425083742,1.4968973211,2.2534165382,0.5093335509,-0.5394149423
-0.3749817410,0.2450248554,1.5096815293,2.2684919834,0.5260264277,-0.5273518562
-0.3747634656,0.2458727442,1.5057316335,2.2699522972,0.5161336064,-0.5304219723
-0.3739158368,0.2444258038,1.5037919748,2.2707021236,0.5228392482,-0.5291361213
-0.3655530862,0.2389084745,1.4685725208,2.2687027454,0.5229989290,-0.5220013857
-0.3743780858,0.2446179869,1.5073246600,2.2577481270,0.5084275007,-0.5379818678
-0.3770794990,0.2465486123,1.5168131432,2.2532768250,0.4968848526,-0.5388408303
-0.3757963954,0.2447886777,1.5129890554,2.2651340961,0.5099531412,-0.5301961899
-0.3763841708,0.2456752254,1.5137998131,2.2697305679,0.5060192943,-0.5277957916
-0.3768509418,0.2460035854,1.5158155092,2.2586419582,0.4997469485,-0.5351846814
-0.3761891421,0.2453053841,1.5114651827,2.2655293941,0.5055200458,-0.5377729535
-0.3757140665,0.2458703360,1.5079022072,2.2788202763,0.5206096172,-0.5288826227
-0.3739158368,0.2444258038,1.5037919748,2.2707021236,0.5228392482,-0.5291361213
-0.3755688517,0.2451457971,1.5104718062,2.2728312016,0.5215688348,-0.5249787569
-0.3801229712,0.2487155088,1.5275264529,2.2576489449,0.4958706498,-0.5373963714
-0.3766163535,0.2454552454,1.5147935599,2.2640252113,0.5025999546,-0.5315157771
-0.3730595829,0.2436017664,1.5033648632,2.2698209286,0.5219649076,-0.5292797685
-0.3759848807,0.2464410628,1.5090674800,2.2734367847,0.5177450180,-0.5325752497
-0.3741374622,0.2440676118,1.5062774177,2.2630951405,0.5112733841,-0.5343157053
-0.3711799992,0.2419639229,1.4958697467,2.2587184906,0.5121570230,-0.5357757807
