distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.4371511254,-0.3326068822,2.7435831337,-2.3253922462,-0.0036884644,0.0116074951
0.4380616844,-0.3332847755,2.7491072264,-2.3281571865,0.0086518768,-0.0147779668
0.4416401169,-0.3359012587,2.7761180935,-2.3298106194,0.0243859608,-0.0059827310
0.4429052712,-0.3379399396,2.7755156519,-2.3385419846,0.0316143334,0.0019570857
0.4384140796,-0.3342733030,2.7514468586,-2.3397777081,0.0136933615,-0.0071759420
0.4384140796,-0.3342733030,2.7514468586,-2.3397777081,0.0136933615,-0.0071759420
0.4384140796,-0.3342733030,2.7514468586,-2.3397777081,0.0136933615,-0.0071759420
0.4429052712,-0.3379399396,2.7755156519,-2.3385419846,0.0316143334,0.0019570857
0.4212853100,-0.3211107174,2.6445372365,-2.3131980896,0.0181798395,0.0073647834
0.4416401169,-0.3359012587,2.7761180935,-2.3298106194,0.0243859608,-0.0059827310
0.4410909161,-0.3361606077,2.7724846346,-2.3390460014,0.0160254855,-0.0140058128
0.4371511254,-0.3326068822,2.7435831337,-2.3253922462,-0.0036884644,0.0116074951
0.4419488927,-0.3368647222,2.7781975323,-2.3413138390,0.0298368577,0.0017295674
0.4339088203,-0.3303144612,2.7361472002,-2.3026764393,0.0304059237,-0.0260549244
0.4357682861,-0.3307353224,2.7395818196,-2.2821466923,0.0468411259,-0.0102315098
0.4371511254,-0.3326068822,2.7435831337,-2.3253922462,-0.0036884644,0.0116074951
0.4371511254,-0.3326068822,2.7435831337,-2.3253922462,-0.0036884644,0.0116074951
0.4348921187,-0.3314017247,2.7337406446,-2.3213138580,0.0209547859,-0.0131942723
0.4212853100,-0.3211107174,2.6445372365,-2.3131980896,0.0181798395,0.0073647834
0.4310305882,-0.3275671826,2.7137051345,-2.2927544117,0.0231348425,-0.0267114714
0.4410909161,-0.3361606077,2.7724846346,-2.3390460014,0.0160254855,-0.0140058128
0.4384140796,-0.3342733030,2.7514468586,-2.3397777081,0.0136933615,-0.0071759420
