distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.0151374921,0.5199516592,3.5570383478,2.3059394360,-0.5564474463,0.5678917170
0.0118803763,0.5242260039,3.5780631541,-2.6320111752,0.7031304836,0.3854511082
0.0151334731,0.5194159317,3.5596117380,2.2902269363,-0.5468907356,0.5756067634
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0139677375,0.5460714784,3.7478019437,2.3329908848,-0.5553932190,0.5688329339
0.0118746839,0.5220959892,3.5759440417,-2.6321675777,0.7044110894,0.3856587410
0.0139389667,0.5454957567,3.7437360696,2.3085885048,-0.5829715729,0.5846139193
0.0129996486,0.5456856678,3.7450912936,2.3203837872,-0.5692349076,0.5768191814
0.0126090599,0.5480907087,3.7538923300,-2.5972201824,0.6958920360,0.4111817479
0.0118550376,0.5225821595,3.5731692672,-2.6514661312,0.7106786370,0.3733780384
0.0151374921,0.5199516592,3.5570383478,2.3059394360,-0.5564474463,0.5678917170
0.0137947047,0.5379559391,3.6985392472,2.3013331890,-0.5904625058,0.5956833363
0.0139389667,0.5454957567,3.7437360696,2.3085885048,-0.5829715729,0.5846139193
0.0129981746,0.5452953838,3.7490074792,2.3039586544,-0.5588580966,0.5848997831
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0129981746,0.5452953838,3.7490074792,2.3039586544,-0.5588580966,0.5848997831
0.0126090599,0.5480907087,3.7538923300,-2.5972201824,0.6958920360,0.4111817479
0.0139398742,0.5451645730,3.7480496877,2.2923774719,-0.5725886822,0.5927296877
0.0129996486,0.5456856678,3.7450912936,2.3203837872,-0.5692349076,0.5768191814
0.0149071161,0.5474062647,3.7504220023,2.3052840233,-0.5599408746,0.5847838521
0.0151374921,0.5199516592,3.5570383478,2.3059394360,-0.5564474463,0.5678917170
0.0151374921,0.5199516592,3.5570383478,2.3059394360,-0.5564474463,0.5678917170
0.0139633375,0.5475185712,3.7512498635,2.3167359829,-0.5459414124,0.5770430565
0.0139677375,0.5460714784,3.7478019437,2.3329908848,-0.5553932190,0.5688329339
0.0152854655,0.5249109456,3.5971293328,2.3135774136,-0.5499681830,0.5569642186
0.0149071161,0.5474062647,3.7504220023,2.3052840233,-0.5599408746,0.5847838521
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0120274231,0.5278375403,3.6153046267,-2.6581952572,0.7001976371,0.3651168942
0.0139633375,0.5475185712,3.7512498635,2.3167359829,-0.5459414124,0.5770430565
0.0151646266,0.5584067355,3.8188958555,2.3350510597,-0.5424258113,0.5721615553
0.0151374921,0.5199516592,3.5570383478,2.3059394360,-0.5564474463,0.5678917170
0.0151374921,0.5199516592,3.5570383478,2.3059394360,-0.5564474463,0.5678917170
0.0139633375,0.5475185712,3.7512498635,2.3167359829,-0.5459414124,0.5770430565
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0139633375,0.5475185712,3.7512498635,2.3167359829,-0.5459414124,0.5770430565
0.0118803763,0.5242260039,3.5780631541,-2.6320111752,0.7031304836,0.3854511082
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0129996486,0.5456856678,3.7450912936,2.3203837872,-0.5692349076,0.5768191814
0.0144620305,0.5280342158,3.6183085486,2.3244466782,-0.5557294488,0.5629942417
0.0131337343,0.5533826708,3.7912056757,2.3276333809,-0.5609566569,0.5655412078
0.0129996486,0.5456856678,3.7450912936,2.3203837872,-0.5692349076,0.5768191814
0.0118550376,0.5225821595,3.5731692672,-2.6514661312,0.7106786370,0.3733780384
0.0129934565,0.5447545150,3.7518971719,2.2876362801,-0.5485920906,0.5929344893
0.0151374921,0.5199516592,3.5570383478,2.3059394360,-0.5564474463,0.5678917170
0.0144620305,0.5280342158,3.6183085486,2.3244466782,-0.5557294488,0.5629942417
0.0144620305,0.5280342158,3.6183085486,2.3244466782,-0.5557294488,0.5629942417
0.0139633375,0.5475185712,3.7512498635,2.3167359829,-0.5459414124,0.5770430565
0.0139389667,0.5454957567,3.7437360696,2.3085885048,-0.5829715729,0.5846139193
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0129996486,0.5456856678,3.7450912936,2.3203837872,-0.5692349076,0.5768191814
0.0120274231,0.5278375403,3.6153046267,-2.6581952572,0.7001976371,0.3651168942
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0139633375,0.5475185712,3.7512498635,2.3167359829,-0.5459414124,0.5770430565
0.0139633375,0.5475185712,3.7512498635,2.3167359829,-0.5459414124,0.5770430565
0.0149912671,0.5131602213,3.5167858128,2.2996473312,-0.5641714334,0.5783893466
0.0149071161,0.5474062647,3.7504220023,2.3052840233,-0.5599408746,0.5847838521
0.0129981746,0.5452953838,3.7490074792,2.3039586544,-0.5588580966,0.5848997831
0.0149071161,0.5474062647,3.7504220023,2.3052840233,-0.5599408746,0.5847838521
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0139389667,0.5454957567,3.7437360696,2.3085885048,-0.5829715729,0.5846139193
0.0125680462,0.5470929160,3.7472871573,-2.6373496056,0.7104421854,0.3859515488
0.0161256961,0.5582735329,3.8179305669,2.3232867718,-0.5568349957,0.5800058842
0.0151414232,0.5185892387,3.5538444178,2.3213849068,-0.5651916265,0.5599748492
0.0151374921,0.5199516592,3.5570383478,2.3059394360,-0.5564474463,0.5678917170
0.0139677375,0.5460714784,3.7478019437,2.3329908848,-0.5553932190,0.5688329339
0.0139677375,0.5460714784,3.7478019437,2.3329908848,-0.5553932190,0.5688329339
