distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-0.3849442681,-0.3657944711,2.1415761206,2.2779848576,0.5123455524,-0.5232275724
-0.3629106612,-0.3458218164,2.0212221849,2.2739830017,0.5187660456,-0.5194131732
-0.3925873636,-0.3720017692,2.1811559194,2.2907247543,0.5096986890,-0.5131001472
-0.3580991212,-0.3402574320,1.9886141861,2.2742161751,0.5179373026,-0.5216740370
-0.3597436688,-0.3418079292,2.0006878505,2.2697613239,0.5203040838,-0.5200206041
-0.3649730500,-0.3472773924,2.0298288774,2.2777371407,0.5195958614,-0.5225989223
-0.3597436688,-0.3418079292,2.0006878505,2.2697613239,0.5203040838,-0.5200206041
-0.3609009166,-0.3419028310,2.0042966066,2.2739322186,0.5304573774,-0.5156584382
-0.3867553347,-0.3675448588,2.1518142470,2.2692701817,0.5042636395,-0.5259684324
-0.3953536356,-0.3746262271,2.1933793665,2.3030259609,0.5137245655,-0.5103342533
-0.3621082091,-0.3440549217,2.0109405725,2.2808127403,0.5239571929,-0.5175322294
-0.3649730500,-0.3472773924,2.0298288774,2.2777371407,0.5195958614,-0.5225989223
-0.3617738430,-0.3432337238,2.0091317643,2.2734479904,0.5211151838,-0.5231828094
-0.3911988633,-0.3717766428,2.1765131208,2.2860667706,0.4986380339,-0.5178310275
-0.3888997228,-0.3701173748,2.1636272902,2.2866988182,0.5033490062,-0.5211442113
-0.3609009166,-0.3419028310,2.0042966066,2.2739322186,0.5304573774,-0.5156584382
-0.3904548486,-0.3721423885,2.1755396520,2.2737574577,0.5023382902,-0.5254142284
-0.3884429521,-0.3702378181,2.1611551495,2.2785518169,0.4998087585,-0.5271911025
-0.3629106612,-0.3458218164,2.0212221849,2.2739830017,0.5187660456,-0.5194131732
-0.3925873636,-0.3720017692,2.1811559194,2.2907247543,0.5096986890,-0.5131001472
-0.3600745724,-0.3426243097,2.0024794021,2.2770955563,0.5231091380,-0.5143936276
-0.3897520663,-0.3714913612,2.1715326526,2.2814400196,0.4876310527,-0.5224830508
