distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.2999172962,-0.3698539952,2.0562556201,2.2673728466,0.5407167077,-0.5719560981
0.2957793875,-0.3643028674,2.0282220018,2.2562005520,0.5459303856,-0.5698003769
0.2965704962,-0.3654489387,2.0404731748,2.2576925755,0.5537734628,-0.5760236382
0.2964252102,-0.3651819121,2.0360521744,2.2620236874,0.5563990474,-0.5673706532
0.2999172962,-0.3698539952,2.0562556201,2.2673728466,0.5407167077,-0.5719560981
0.3005972991,-0.3707776280,2.0643673196,2.2733526230,0.5513983965,-0.5695150495
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2993038887,-0.3680372015,2.0519820126,2.2592420578,0.5496771932,-0.5714293122
0.2949952682,-0.3639571566,2.0264605419,2.2620165348,0.5625213981,-0.5716367364
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2965704962,-0.3654489387,2.0404731748,2.2576925755,0.5537734628,-0.5760236382
0.2938267319,-0.3619127007,2.0150301328,2.2473700047,0.5498756766,-0.5792084932
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2958724870,-0.3639774736,2.0322236986,2.2529442310,0.5542305708,-0.5726406574
0.2964252102,-0.3651819121,2.0360521744,2.2620236874,0.5563990474,-0.5673706532
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.3008083475,-0.3714416357,2.0621585172,2.2602190971,0.5437458754,-0.5665550828
0.2968433993,-0.3653409192,2.0286460935,2.2567012310,0.5691097379,-0.5746035576
0.2964789559,-0.3657765781,2.0364603463,2.2609817982,0.5454111695,-0.5731528401
0.2944529267,-0.3627669456,2.0227016795,2.2529759407,0.5602939129,-0.5768886805
0.2964789559,-0.3657765781,2.0364603463,2.2609817982,0.5454111695,-0.5731528401
0.2993038887,-0.3680372015,2.0519820126,2.2592420578,0.5496771932,-0.5714293122
0.2965704962,-0.3654489387,2.0404731748,2.2576925755,0.5537734628,-0.5760236382
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.3005972991,-0.3707776280,2.0643673196,2.2733526230,0.5513983965,-0.5695150495
0.3000228206,-0.3695395656,2.0603930884,2.2641010284,0.5492061973,-0.5748322606
0.2964252102,-0.3651819121,2.0360521744,2.2620236874,0.5563990474,-0.5673706532
0.2965704962,-0.3654489387,2.0404731748,2.2576925755,0.5537734628,-0.5760236382
0.2964252102,-0.3651819121,2.0360521744,2.2620236874,0.5563990474,-0.5673706532
0.2983280077,-0.3670246420,2.0352591356,2.2614049911,0.5788496733,-0.5722291470
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2984168510,-0.3680148564,2.0461624950,2.2684509754,0.5580874681,-0.5704159141
0.2957793875,-0.3643028674,2.0282220018,2.2562005520,0.5459303856,-0.5698003769
0.2980048471,-0.3666732519,2.0501101818,2.2576289177,0.5475925803,-0.5717489719
0.2957793875,-0.3643028674,2.0282220018,2.2562005520,0.5459303856,-0.5698003769
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2983513861,-0.3662137170,2.0420890753,2.2533378601,0.5713836551,-0.5732087493
0.2963567521,-0.3645010146,2.0321581638,2.2655408382,0.5486920476,-0.5646582842
0.2977719498,-0.3671354056,2.0383348653,2.2626066208,0.5474946499,-0.5728347301
0.2977382750,-0.3653791463,2.0344997955,2.2476933002,0.5608276129,-0.5756020546
0.3003807694,-0.3690913257,2.0524499059,2.2673463821,0.5835142136,-0.5653731227
0.2949952682,-0.3639571566,2.0264605419,2.2620165348,0.5625213981,-0.5716367364
0.3005972991,-0.3707776280,2.0643673196,2.2733526230,0.5513983965,-0.5695150495
0.2964789559,-0.3657765781,2.0364603463,2.2609817982,0.5454111695,-0.5731528401
0.3003411723,-0.3690395376,2.0521429187,2.2596156597,0.5732004642,-0.5763196945
0.2986184883,-0.3671115187,2.0438701603,2.2533962727,0.5391606092,-0.5738222599
0.2985738878,-0.3679019209,2.0540546042,2.2667996883,0.5497355461,-0.5664509535
0.2990581238,-0.3676954433,2.0503864491,2.2580387592,0.5710745454,-0.5766468048
0.2965704962,-0.3654489387,2.0404731748,2.2576925755,0.5537734628,-0.5760236382
0.3030787637,-0.3724015802,2.0706668612,2.2776243687,0.5611689687,-0.5672232509
0.2949952682,-0.3639571566,2.0264605419,2.2620165348,0.5625213981,-0.5716367364
0.2993038887,-0.3680372015,2.0519820126,2.2592420578,0.5496771932,-0.5714293122
0.2990013494,-0.3680695407,2.0466112238,2.2615039349,0.5626828074,-0.5737158656
0.2998724742,-0.3692652576,2.0559101977,2.2684385777,0.5518326163,-0.5661222339
0.2959107356,-0.3645524588,2.0325285869,2.2519595623,0.5432698131,-0.5783644915
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2971288803,-0.3666630449,2.0443460481,2.2668247223,0.5559782386,-0.5707437992
0.2964252102,-0.3651819121,2.0360521744,2.2620236874,0.5563990474,-0.5673706532
0.2949952682,-0.3639571566,2.0264605419,2.2620165348,0.5625213981,-0.5716367364
0.2964252102,-0.3651819121,2.0360521744,2.2620236874,0.5563990474,-0.5673706532
0.2983513861,-0.3662137170,2.0420890753,2.2533378601,0.5713836551,-0.5732087493
