distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2645733428,0.0597502714,2.3305238238,-2.1475563049,0.4954464734,0.6196218729
0.2628025128,0.0588682774,2.3202246836,-2.1409771442,0.5090539455,0.6299937963
0.2624571294,0.0591595099,2.3070544695,-2.1402645111,0.4878368080,0.6268142462
0.2623812062,0.0592509720,2.3114120845,-2.1356892586,0.4962018728,0.6310267448
0.2682268405,0.0598210999,2.3571467205,-2.1541080475,0.4896528423,0.6177890301
0.2658801846,0.0612776181,2.3416935475,-2.1490833759,0.4756160080,0.5993391275
0.2668546987,0.0584717734,2.3504142502,-2.1570966244,0.4787569940,0.6136921048
0.2705235657,0.0599547961,2.3875346423,-2.1560821533,0.4914094210,0.6198862195
0.2628025128,0.0588682774,2.3202246836,-2.1409771442,0.5090539455,0.6299937963
0.2642539387,0.0603096887,2.3276190575,-2.1475913525,0.4810214341,0.6054820418
0.2710817639,0.0594715010,2.3925038989,-2.1666164398,0.4959133565,0.6143977046
0.2672196515,0.0618719297,2.3432631580,-2.1573147774,0.5053206086,0.6029653549
0.2639136537,0.0599263878,2.3146855191,-2.1446988583,0.4999025464,0.6257962584
0.2591893179,0.0576184643,2.2937313839,-2.1332619190,0.5132375360,0.6321131587
0.2683731312,0.0592549100,2.3585121654,-2.1619415283,0.4910904765,0.6125297546
0.2624571294,0.0591595099,2.3070544695,-2.1402645111,0.4878368080,0.6268142462
0.2640660601,0.0592952039,2.3361481644,-2.1374557018,0.4970327914,0.6141526103
0.2664967256,0.0601463788,2.3473065184,-2.1488759518,0.5047082305,0.6278365850
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2628025128,0.0588682774,2.3202246836,-2.1409771442,0.5090539455,0.6299937963
0.2593989130,0.0574538131,2.2855876947,-2.1425628662,0.4966795444,0.6237197518
0.2621618595,0.0581269040,2.3145801335,-2.1381380558,0.5192652345,0.6254062057
0.2593989130,0.0574538131,2.2855876947,-2.1425628662,0.4966795444,0.6237197518
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2628025128,0.0588682774,2.3202246836,-2.1409771442,0.5090539455,0.6299937963
0.2670167446,0.0596674341,2.3519344668,-2.1591672897,0.5092862844,0.6224489808
0.2644344641,0.0594570477,2.3192991288,-2.1548163891,0.5043448210,0.6204808950
0.2663657781,0.0593281558,2.3614802182,-2.1437313557,0.4901678264,0.6119673252
0.2626081155,0.0576805347,2.3184334675,-2.1391520500,0.4793468714,0.6212645173
0.2642032167,0.0604094368,2.3322625534,-2.1432635784,0.4895939231,0.6095819473
0.2628025128,0.0588682774,2.3202246836,-2.1409771442,0.5090539455,0.6299937963
0.2622230782,0.0593244807,2.3151312219,-2.1394839287,0.5203937888,0.6249749660
0.2605521499,0.0583595921,2.3006164155,-2.1373972893,0.5252889991,0.6311381459
0.2624571294,0.0591595099,2.3070544695,-2.1402645111,0.4878368080,0.6268142462
0.2588795961,0.0579159356,2.2809665616,-2.1327035427,0.4923478365,0.6289289594
0.2647071569,0.0608421414,2.3262975161,-2.1324465275,0.4851796031,0.6150025129
0.2609428001,0.0572063804,2.2989355787,-2.1429786682,0.4904502928,0.6180860400
0.2661133147,0.0604307865,2.3337092662,-2.1479992867,0.4831527174,0.6246626377
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2689105328,0.0628645931,2.3578428779,-2.1591424942,0.4999818802,0.5966814756
0.2655128491,0.0596925812,2.3284565442,-2.1451911926,0.4936008155,0.6200832725
0.2657934084,0.0614850177,2.3511951493,-2.1404712200,0.4929040670,0.6075353026
0.2628025128,0.0588682774,2.3202246836,-2.1409771442,0.5090539455,0.6299937963
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2636990123,0.0607706043,2.3226908890,-2.1374862194,0.4768673480,0.6108193994
0.2624799300,0.0595346250,2.3223678945,-2.1370358467,0.5032590628,0.6198911071
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2645738522,0.0584515206,2.3254457384,-2.1507027149,0.4857891202,0.6158553958
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2673396132,0.0608552884,2.3492854274,-2.1527657509,0.4866514802,0.5984358788
0.2653131449,0.0617379756,2.3366610594,-2.1388990879,0.4715268016,0.6047188640
0.2626081155,0.0576805347,2.3184334675,-2.1391520500,0.4793468714,0.6212645173
0.2607658695,0.0573773746,2.3074326090,-2.1338481903,0.5071809292,0.6264453530
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2658477511,0.0593951389,2.3416030419,-2.1459944248,0.5150969028,0.6231933236
0.2657934084,0.0614850177,2.3511951493,-2.1404712200,0.4929040670,0.6075353026
0.2659101271,0.0606068459,2.3421631360,-2.1473479271,0.5162315369,0.6227688193
0.2687240709,0.0602606434,2.3510411926,-2.1431038380,0.4851095378,0.6232472658
0.2641988472,0.0596231714,2.3273303244,-2.1452445984,0.5212849379,0.6289896369
0.2633049235,0.0583919257,2.3247105033,-2.1510910988,0.5136058331,0.6246630549
0.2668546987,0.0584717734,2.3504142502,-2.1570966244,0.4787569940,0.6136921048
0.2653731909,0.0586877697,2.3373484870,-2.1361005306,0.5111114979,0.6286228895
0.2644344641,0.0594570477,2.3192991288,-2.1548163891,0.5043448210,0.6204808950
0.2628025128,0.0588682774,2.3202246836,-2.1409771442,0.5090539455,0.6299937963
0.2641988472,0.0596231714,2.3273303244,-2.1452445984,0.5212849379,0.6289896369
0.2629944553,0.0586951863,2.3118205295,-2.1502919197,0.4921871722,0.6215509176
0.2618625690,0.0584304634,2.3018401921,-2.1374931335,0.4981057942,0.6222892404
0.2658541929,0.0589108156,2.3468627968,-2.1489970684,0.5252045989,0.6222120523
0.2681469061,0.0607410120,2.3463566751,-2.1628735065,0.4998595417,0.6182433367
0.2610126448,0.0583976597,2.2995603720,-2.1443271637,0.4915533662,0.6176725626
0.2664967256,0.0601463788,2.3473065184,-2.1488759518,0.5047082305,0.6278365850
0.2604815970,0.0588594594,2.2948380332,-2.1343846321,0.4872780740,0.6229246259
0.2610126448,0.0583976597,2.2995603720,-2.1443271637,0.4915533662,0.6176725626
0.2624571294,0.0591595099,2.3070544695,-2.1402645111,0.4878368080,0.6268142462
0.2668546987,0.0584717734,2.3504142502,-2.1570966244,0.4787569940,0.6136921048
