distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0362602710,0.3682116099,3.3189526602,-2.1939401627,-0.5100378394,-0.5941603184
0.0349639408,0.3649328778,3.2742658883,-2.1872379780,-0.5003671050,-0.6046123505
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0362602710,0.3682116099,3.3189526602,-2.1939401627,-0.5100378394,-0.5941603184
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0360563701,0.3675142019,3.2975422110,-2.2068815231,-0.5232571959,-0.5922615528
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0362602710,0.3682116099,3.3189526602,-2.1939401627,-0.5100378394,-0.5941603184
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0360563701,0.3675142019,3.2975422110,-2.2068815231,-0.5232571959,-0.5922615528
0.0352433390,0.3672525843,3.3025746584,-2.1871109009,-0.4924911857,-0.5981930494
0.0362602710,0.3682116099,3.3189526602,-2.1939401627,-0.5100378394,-0.5941603184
0.0359654392,0.3658213802,3.2899076365,-2.1938297749,-0.5178443193,-0.6006850004
0.0362602710,0.3682116099,3.3189526602,-2.1939401627,-0.5100378394,-0.5941603184
