distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-0.3544290499,-0.5203574462,1.8597513733,-3.0808744431,0.7643212676,0.0377760082
-0.3547839668,-0.5218264440,1.8616537868,-3.0806493759,0.7630978823,0.0378403068
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3458829825,-0.5091838154,1.8167929736,-3.0648982525,0.7631550431,0.0558264181
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3515418874,-0.5169724032,1.8444661159,-3.0761933327,0.7699834108,0.0420199335
-0.3473890403,-0.5102923738,1.8223402261,-3.0705888271,0.7558972836,0.0462778024
-0.3552920248,-0.5209219502,1.8618775922,-3.0741703510,0.7688937783,0.0387888700
-0.3547839668,-0.5218264440,1.8616537868,-3.0806493759,0.7630978823,0.0378403068
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3462852788,-0.5084017428,1.8141064843,-3.0685877800,0.7647594810,0.0438301042
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3515418874,-0.5169724032,1.8444661159,-3.0761933327,0.7699834108,0.0420199335
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3558997344,-0.5220843447,1.8626510266,-3.0772185326,0.7734656930,0.0411060117
-0.3532653517,-0.5186432231,1.8535766068,-3.0948278904,0.7674247026,0.0264028236
-0.3448091393,-0.5075980306,1.8110849030,-3.0785739422,0.7663053274,0.0446986258
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3552920248,-0.5209219502,1.8618775922,-3.0741703510,0.7688937783,0.0387888700
-0.3537328173,-0.5197648695,1.8561159834,-3.0683264732,0.7762610316,0.0486021973
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3544290499,-0.5203574462,1.8597513733,-3.0808744431,0.7643212676,0.0377760082
-0.3458829825,-0.5091838154,1.8167929736,-3.0648982525,0.7631550431,0.0558264181
-0.3552244796,-0.5205566405,1.8590972587,-3.0581030846,0.7747886777,0.0477609150
-0.3458829825,-0.5091838154,1.8167929736,-3.0648982525,0.7631550431,0.0558264181
-0.3552920248,-0.5209219502,1.8618775922,-3.0741703510,0.7688937783,0.0387888700
-0.3419680105,-0.5025795841,1.7983791810,-3.0353510380,0.7647579312,0.0760887787
-0.3524086783,-0.5178163986,1.8490479273,-3.0854969025,0.7687199712,0.0342143737
-0.3544290499,-0.5203574462,1.8597513733,-3.0808744431,0.7643212676,0.0377760082
-0.3517861297,-0.5166598664,1.8433201421,-3.0794093609,0.7757039666,0.0442638099
-0.3515418874,-0.5169724032,1.8444661159,-3.0761933327,0.7699834108,0.0420199335
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3456433405,-0.5081401464,1.8131269375,-3.0720317364,0.7707371712,0.0457114764
-0.3538671088,-0.5218570585,1.8617486862,-3.0809240341,0.7634410262,0.0374959745
-0.3458829825,-0.5091838154,1.8167929736,-3.0648982525,0.7631550431,0.0558264181
-0.3544290499,-0.5203574462,1.8597513733,-3.0808744431,0.7643212676,0.0377760082
-0.3462852788,-0.5084017428,1.8141064843,-3.0685877800,0.7647594810,0.0438301042
-0.3543927628,-0.5200362634,1.8571317142,-3.0648210049,0.7701749206,0.0466630906
-0.3458829825,-0.5091838154,1.8167929736,-3.0648982525,0.7631550431,0.0558264181
-0.3537328173,-0.5197648695,1.8561159834,-3.0683264732,0.7762610316,0.0486021973
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3528781928,-0.5192083583,1.8540215482,-3.0750222206,0.7717136145,0.0475362502
-0.3547839668,-0.5218264440,1.8616537868,-3.0806493759,0.7630978823,0.0378403068
-0.3515418874,-0.5169724032,1.8444661159,-3.0761933327,0.7699834108,0.0420199335
-0.3543927628,-0.5200362634,1.8571317142,-3.0648210049,0.7701749206,0.0466630906
-0.3515418874,-0.5169724032,1.8444661159,-3.0761933327,0.7699834108,0.0420199335
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3527609344,-0.5192764111,1.8509357893,-3.0852758884,0.7675103545,0.0342807546
-0.3448091393,-0.5075980306,1.8110849030,-3.0785739422,0.7663053274,0.0446986258
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3515418874,-0.5169724032,1.8444661159,-3.0761933327,0.7699834108,0.0420199335
-0.3543927628,-0.5200362634,1.8571317142,-3.0648210049,0.7701749206,0.0466630906
-0.3552244796,-0.5205566405,1.8590972587,-3.0581030846,0.7747886777,0.0477609150
-0.3544290499,-0.5203574462,1.8597513733,-3.0808744431,0.7643212676,0.0377760082
-0.3543927628,-0.5200362634,1.8571317142,-3.0648210049,0.7701749206,0.0466630906
-0.3448091393,-0.5075980306,1.8110849030,-3.0785739422,0.7663053274,0.0446986258
-0.3458829825,-0.5091838154,1.8167929736,-3.0648982525,0.7631550431,0.0558264181
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3473890403,-0.5102923738,1.8223402261,-3.0705888271,0.7558972836,0.0462778024
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3515418874,-0.5169724032,1.8444661159,-3.0761933327,0.7699834108,0.0420199335
-0.3448091393,-0.5075980306,1.8110849030,-3.0785739422,0.7663053274,0.0446986258
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3524086783,-0.5178163986,1.8490479273,-3.0854969025,0.7687199712,0.0342143737
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3448091393,-0.5075980306,1.8110849030,-3.0785739422,0.7663053274,0.0446986258
-0.3556579635,-0.5226772037,1.8662740152,-3.0900330544,0.7617895603,0.0300088432
-0.3439722241,-0.5067856656,1.8066540147,-3.0694606304,0.7674934268,0.0523218885
-0.3558986942,-0.5223507089,1.8650788630,-3.0932960510,0.7676581740,0.0322371386
-0.3543927628,-0.5200362634,1.8571317142,-3.0648210049,0.7701749206,0.0466630906
-0.3552920248,-0.5209219502,1.8618775922,-3.0741703510,0.7688937783,0.0387888700
-0.3544290499,-0.5203574462,1.8597513733,-3.0808744431,0.7643212676,0.0377760082
-0.3467369990,-0.5100181117,1.8213142967,-3.0740482807,0.7619538307,0.0481893532
-0.3544290499,-0.5203574462,1.8597513733,-3.0808744431,0.7643212676,0.0377760082
-0.3473890403,-0.5102923738,1.8223402261,-3.0705888271,0.7558972836,0.0462778024
-0.3535442248,-0.5194903495,1.8550743300,-3.0715324879,0.7655982971,0.0455965549
-0.3454566554,-0.5078694428,1.8120986896,-3.0751457214,0.7602996826,0.0428164974
-0.3544290499,-0.5203574462,1.8597513733,-3.0808744431,0.7643212676,0.0377760082
-0.3448091393,-0.5075980306,1.8110849030,-3.0785739422,0.7663053274,0.0446986258
-0.3458829825,-0.5091838154,1.8167929736,-3.0648982525,0.7631550431,0.0558264181
-0.3528781928,-0.5192083583,1.8540215482,-3.0750222206,0.7717136145,0.0475362502
