distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
1.4511099838,-0.9623361114,4.3448791386,-3.0465257168,-0.7482199669,-0.0655777976
1.4669628162,-0.9714882043,4.3859397852,-3.1307735443,-0.7676963806,-0.0090829944
1.4747063840,-0.9775225665,4.4144934041,-1.9194068909,1.1821708679,1.0708779097
1.4210109734,-0.9430252973,4.2578568403,-3.0271883011,-0.7704110146,-0.0750098825
1.4437648600,-0.9559934051,4.3259853550,-3.0692334175,-0.7410965562,-0.0336646959
1.4780349182,-0.9777294065,4.4190395974,3.1332015991,-0.7638699412,0.0089640645
1.4070544972,-0.9319914972,4.2128378191,-3.0237884521,-0.7640421391,-0.0886522904
1.4687027679,-0.9740670497,4.3975917360,-3.1142230034,-0.7433003783,-0.0023764386
1.4376338479,-0.9522862052,4.3044698911,-3.0287399292,-0.7525988817,-0.0826631486
1.5489777451,-1.0196308862,4.6244758461,-3.0794019699,-0.7870020866,-0.0340597928
1.4411442843,-0.9542328090,4.3181707458,-3.0723180771,-0.7656078339,-0.0104049575
1.4616936890,-0.9700017216,4.3756136270,-1.9254242182,1.1956751347,1.0713323355
1.4284164897,-0.9454780651,4.2737109336,-3.0761280060,-0.7702770829,-0.0287886932
1.5337638818,-1.0130599498,4.5790797464,-3.0647614002,-0.7677670717,-0.0477254651
1.4969504419,-0.9913849174,4.4756700061,-3.1375749111,-0.7574576735,-0.0024922655
1.4631446770,-0.9724554006,4.3865919682,-2.0007038116,1.1829844713,1.0129635334
1.4744041285,-0.9802988813,4.4169926063,-1.9555423260,1.1761099100,1.0430886745
1.5083153963,-0.9971619218,4.5081967330,-1.9230028391,1.2295595407,1.1364969015
1.4303073959,-0.9452821732,4.2824526384,-3.0595669746,-0.7574842572,-0.0543627441
1.4432007753,-0.9549202589,4.3211155777,-3.0775108337,-0.7529655695,-0.0371973664
1.5449766489,-1.0177735330,4.6158942824,-3.0938510895,-0.7760887146,-0.0316571146
