distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-2.0573609951,-0.1313374497,4.8178717588,3.1383006573,-0.0147145018,-0.0008833074
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0596411704,-0.1313467164,4.8202763733,-3.1184091568,0.0121714752,-0.0007573615
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0599908373,-0.1313381731,4.8184184622,-3.1389276981,-0.0148436418,0.0003796894
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0573609951,-0.1313374497,4.8178717588,3.1383006573,-0.0147145018,-0.0008833074
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0807554025,-0.1315031235,4.8670991304,3.1112084389,-0.0384519026,-0.0125631960
-2.0596328969,-0.1288655796,4.8173227825,-3.1358642578,0.0393100791,0.0260931756
-2.0833917771,-0.1341408713,4.8793504235,-3.0607833862,-0.7892107368,-0.0450288132
-2.0330041036,-0.1284826284,4.7577938135,-3.1386365891,0.0415635481,0.0132187353
-2.0599908373,-0.1313381731,4.8184184622,-3.1389276981,-0.0148436418,0.0003796894
-2.0839174973,-0.1315552383,4.8715365226,-3.1404876709,-0.0125836618,0.0367437750
-2.0599908373,-0.1313381731,4.8184184622,-3.1389276981,-0.0148436418,0.0003796894
-2.0573609951,-0.1313374497,4.8178717588,3.1383006573,-0.0147145018,-0.0008833074
-2.0613398575,-0.1288382174,4.8186377162,-3.1071414948,0.0120748021,0.0259912889
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0594325878,-0.1313286903,4.8200705157,-3.1125199795,-0.0460488796,-0.0010802448
-2.0596328969,-0.1288655796,4.8173227825,-3.1358642578,0.0393100791,0.0260931756
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0594325878,-0.1313286903,4.8200705157,-3.1125199795,-0.0460488796,-0.0010802448
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0573609951,-0.1313374497,4.8178717588,3.1383006573,-0.0147145018,-0.0008833074
-2.0621180887,-0.1313394696,4.8204632761,-3.1132500172,0.0119857704,0.0004186101
-2.0326532893,-0.1284268915,4.7540885270,3.1237452030,0.0677120164,0.0144190909
-2.0596411704,-0.1313467164,4.8202763733,-3.1184091568,0.0121714752,-0.0007573615
-2.0621180887,-0.1313394696,4.8204632761,-3.1132500172,0.0119857704,0.0004186101
-2.0596411704,-0.1313467164,4.8202763733,-3.1184091568,0.0121714752,-0.0007573615
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0596328969,-0.1288655796,4.8173227825,-3.1358642578,0.0393100791,0.0260931756
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0573609951,-0.1313374497,4.8178717588,3.1383006573,-0.0147145018,-0.0008833074
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0596328969,-0.1288655796,4.8173227825,-3.1358642578,0.0393100791,0.0260931756
-2.0326532893,-0.1284268915,4.7540885270,3.1237452030,0.0677120164,0.0144190909
-2.0573609951,-0.1313374497,4.8178717588,3.1383006573,-0.0147145018,-0.0008833074
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0589840434,-0.1288529879,4.8187328287,-3.1122617722,0.0122200884,0.0248193163
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0830552289,-0.1317694094,4.8813294075,-3.1159088612,-0.7585377097,-0.0092399409
-2.0785464132,-0.1338533938,4.8707887729,-3.0257265568,-0.7625942230,-0.0439455211
-2.0566251000,-0.1312562223,4.8132019743,3.1159934998,0.0156570263,0.0005511558
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
-2.0833710850,-0.1316693638,4.8792989549,-3.0828051567,-0.7906255722,-0.0112726642
