distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0360018151,-0.0733044622,1.0210332386,-3.0930790901,-0.7558629513,-0.0247528888
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0360018151,-0.0733044622,1.0210332386,-3.0930790901,-0.7558629513,-0.0247528888
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0359109690,-0.0733829122,1.0175828856,-3.1053860188,-0.7523501515,-0.0211618133
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0359632445,-0.0737817518,1.0197447564,-3.1003999710,-0.7505725026,-0.0246260427
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0359109690,-0.0733829122,1.0175828856,-3.1053860188,-0.7523501515,-0.0211618133
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0358362385,-0.0728964349,1.0147552905,-3.1002874374,-0.7553467155,-0.0248546991
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0358878026,-0.0732920244,1.0168901847,-3.0953021049,-0.7535873055,-0.0283227954
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0358878026,-0.0732920244,1.0168901847,-3.0953021049,-0.7535873055,-0.0283227954
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0358362385,-0.0728964349,1.0147552905,-3.1002874374,-0.7553467155,-0.0248546991
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0359109690,-0.0733829122,1.0175828856,-3.1053860188,-0.7523501515,-0.0211618133
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0358362385,-0.0728964349,1.0147552905,-3.1002874374,-0.7553467155,-0.0248546991
0.0354052014,-0.0733918842,1.0177675583,-3.1045911312,-0.7598502636,-0.0218882896
0.0360018151,-0.0733044622,1.0210332386,-3.0930790901,-0.7558629513,-0.0247528888
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0358362385,-0.0728964349,1.0147552905,-3.1002874374,-0.7553467155,-0.0248546991
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0358362385,-0.0728964349,1.0147552905,-3.1002874374,-0.7553467155,-0.0248546991
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0356592937,-0.0733682331,1.0177789015,-3.1008014679,-0.7559965253,-0.0218853056
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
0.0355846195,-0.0728810970,1.0149376515,-3.0957260132,-0.7589797974,-0.0255911462
