distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-0.2680396683,-0.1212808638,2.4843229365,-2.1591854095,-0.4996383786,-0.6251997352
-0.2654307947,-0.1200086602,2.4719721408,-2.1690721512,-0.4938157499,-0.6105534434
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2691137836,-0.1220309990,2.5000764516,-2.1767029762,-0.4869050980,-0.6076146364
-0.2654307947,-0.1200086602,2.4719721408,-2.1690721512,-0.4938157499,-0.6105534434
-0.2661315612,-0.1203841510,2.4667526052,-2.1574311256,-0.4890512824,-0.6161318421
-0.2665463255,-0.1199451463,2.4706799800,-2.1681969166,-0.4936554134,-0.6106773615
-0.2638308501,-0.1183714482,2.4516186347,-2.1728291512,-0.4912003577,-0.6123633981
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2663299123,-0.1201474138,2.4744144912,-2.1629292965,-0.5030711889,-0.6156179905
-0.2667553806,-0.1209776954,2.4784521350,-2.1741068363,-0.5084437132,-0.6101728082
-0.2684885624,-0.1226865481,2.5000043461,-2.1605300903,-0.4918097854,-0.6181203127
-0.2632166805,-0.1190136381,2.4515286973,-2.1569311619,-0.4958864748,-0.6226721406
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2654307947,-0.1200086602,2.4719721408,-2.1690721512,-0.4938157499,-0.6105534434
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2665463255,-0.1199451463,2.4706799800,-2.1681969166,-0.4936554134,-0.6106773615
-0.2660863148,-0.1191035203,2.4663364603,-2.1571066380,-0.4884263575,-0.6160792112
-0.2680246835,-0.1202803563,2.4902839561,-2.1890330315,-0.5018072128,-0.6088253856
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2667553806,-0.1209776954,2.4784521350,-2.1741068363,-0.5084437132,-0.6101728082
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2677587495,-0.1204912888,2.4819600422,-2.1815416813,-0.4855285585,-0.6096422672
-0.2633769697,-0.1175377913,2.4473225850,-2.1618001461,-0.4859871566,-0.6177054048
-0.2686684640,-0.1206335240,2.4844718670,-2.1753988266,-0.4949489236,-0.6147225499
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2648954159,-0.1195161949,2.4614317968,-2.1724066734,-0.5151336789,-0.6169629097
-0.2684885624,-0.1226865481,2.5000043461,-2.1605300903,-0.4918097854,-0.6181203127
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2665463255,-0.1199451463,2.4706799800,-2.1681969166,-0.4936554134,-0.6106773615
-0.2659290744,-0.1205932018,2.4706038601,-2.1522002220,-0.4983675182,-0.6210820675
-0.2668914929,-0.1219827257,2.4855843358,-2.1798853874,-0.5233913064,-0.6096663475
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2660344027,-0.1218636670,2.4835544127,-2.1862943172,-0.5140386820,-0.6045476794
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2699145885,-0.1217575808,2.5075714247,-2.1906833649,-0.4947509766,-0.6019560695
-0.2675570728,-0.1225340548,2.4973133712,-2.1666274071,-0.4824421108,-0.6130164266
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2650187561,-0.1204483063,2.4680513842,-2.1582913399,-0.4892090559,-0.6160190701
-0.2679874600,-0.1220969916,2.5014109008,-2.1776061058,-0.4870572388,-0.6074856520
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2665463255,-0.1199451463,2.4706799800,-2.1681969166,-0.4936554134,-0.6106773615
-0.2693515264,-0.1230913830,2.5082057692,-2.1828424931,-0.5019262433,-0.6070839167
-0.2665463255,-0.1199451463,2.4706799800,-2.1681969166,-0.4936554134,-0.6106773615
-0.2638308501,-0.1183714482,2.4516186347,-2.1728291512,-0.4912003577,-0.6123633981
-0.2654307947,-0.1200086602,2.4719721408,-2.1690721512,-0.4938157499,-0.6105534434
-0.2658699250,-0.1208450443,2.4761432229,-2.1803114414,-0.4990942478,-0.6051070094
-0.2660344027,-0.1218636670,2.4835544127,-2.1862943172,-0.5140386820,-0.6045476794
-0.2660863148,-0.1191035203,2.4663364603,-2.1571066380,-0.4884263575,-0.6160792112
-0.2665340497,-0.1224477528,2.4821639670,-2.1689405441,-0.5185428858,-0.6152333617
-0.2658706682,-0.1215236318,2.4763018457,-2.1806223392,-0.5175499916,-0.6210405827
-0.2663299123,-0.1201474138,2.4744144912,-2.1629292965,-0.5030711889,-0.6156179905
-0.2663299123,-0.1201474138,2.4744144912,-2.1629292965,-0.5030711889,-0.6156179905
-0.2667553806,-0.1209776954,2.4784521350,-2.1741068363,-0.5084437132,-0.6101728082
-0.2667553806,-0.1209776954,2.4784521350,-2.1741068363,-0.5084437132,-0.6101728082
-0.2654307947,-0.1200086602,2.4719721408,-2.1690721512,-0.4938157499,-0.6105534434
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2654714231,-0.1212903549,2.4723478506,-2.1693985462,-0.4944641888,-0.6106182337
-0.2654307947,-0.1200086602,2.4719721408,-2.1690721512,-0.4938157499,-0.6105534434
-0.2645640429,-0.1211455932,2.4698119060,-2.1754355431,-0.4851201773,-0.6056026220
-0.2665595214,-0.1193644664,2.4709487993,-2.1682934761,-0.5111376047,-0.6264898181
-0.2665463255,-0.1199451463,2.4706799800,-2.1681969166,-0.4936554134,-0.6106773615
-0.2654307947,-0.1200086602,2.4719721408,-2.1690721512,-0.4938157499,-0.6105534434
-0.2656325081,-0.1197990764,2.4680921665,-2.1741995811,-0.4843184650,-0.6056639552
-0.2665463255,-0.1199451463,2.4706799800,-2.1681969166,-0.4936554134,-0.6106773615
