distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3525387982,-0.4028230476,2.7871676899,-2.1689925194,0.5008636117,0.6164532304
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3495717861,-0.3986958490,2.7635702845,-2.1671097279,0.5054669976,0.6231988668
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3547877464,-0.4069336529,2.8106404863,-2.1779420376,0.4868187904,0.6045677662
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3488445045,-0.3986417878,2.7632674711,-2.1742732525,0.4964498281,0.6181636453
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
-0.3517976376,-0.4027602579,2.7868059319,-2.1761219501,0.4916915596,0.6114118695
