distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
1.5847138703,-1.9381665352,5.5547462286,-2.3563790321,-0.0273091085,-0.0140665211
1.5823627140,-1.9366725295,5.5465549464,-2.3240749836,-0.0321626402,-0.0296923611
1.5854933630,-1.9392778231,5.5502044361,3.0455994606,0.5376220942,0.1882619262
1.5883350395,-1.9409766827,5.5629103745,-2.3038864136,0.0214022044,0.0030614357
1.5788161122,-1.9306818817,5.5294678524,-2.3198549747,0.0002487193,-0.0180608574
1.4682794475,-1.7916380364,5.1246461478,-2.2332613468,-0.0583528578,-0.0629327744
1.5935417120,-1.9490048414,5.5858427230,-2.3105304241,-0.0108781895,-0.0084279962
1.5788161122,-1.9306818817,5.5294678524,-2.3198549747,0.0002487193,-0.0180608574
1.5823627140,-1.9366725295,5.5465549464,-2.3240749836,-0.0321626402,-0.0296923611
1.5788161122,-1.9306818817,5.5294678524,-2.3198549747,0.0002487193,-0.0180608574
1.4847998946,-1.8089374854,5.1777849735,-2.2273325920,-0.0691810846,-0.0542047545
1.5886696755,-1.9426510105,5.5636782506,-2.3291683197,-0.0647284836,-0.0412403084
1.5823627140,-1.9366725295,5.5465549464,-2.3240749836,-0.0321626402,-0.0296923611
1.5687744433,-1.9170064032,5.4943187057,-2.2802345753,-0.0180561077,-0.0107691167
1.5883350395,-1.9409766827,5.5629103745,-2.3038864136,0.0214022044,0.0030614357
1.5289405139,-1.8637233903,5.3457372156,-2.2120387554,-0.0160387997,0.0037077100
1.5160354187,-1.8476946296,5.2960715296,-2.2206096649,-0.0048552454,-0.0055969250
1.5463321030,-1.8849769496,5.4066122370,-2.2299039364,0.0203777775,0.0165695138
1.4893079089,-1.8189014278,5.2024648393,-2.2582652569,-0.0541704334,-0.0621231832
1.5094121216,-1.8414962301,5.2820363403,-2.1940486431,-0.0094843861,-0.0204592627
1.4993287063,-1.8298723711,5.2375507331,-2.2472846508,-0.0374673344,-0.0433110110
1.5470634181,-1.8874453709,5.4136085948,-2.2799768448,-0.0192431472,0.0025092580
1.5289405139,-1.8637233903,5.3457372156,-2.2120387554,-0.0160387997,0.0037077100
1.5635133081,-1.9089427704,5.4712829026,-2.2739379406,0.0122065665,0.0000193756
1.5463786928,-1.8877651842,5.4068681135,-2.2290000916,0.0216598418,0.0170245487
1.5463786928,-1.8877651842,5.4068681135,-2.2290000916,0.0216598418,0.0170245487
1.4885590436,-1.8170224791,5.2045203765,-2.2160494328,-0.0137517406,-0.0477271155
1.5823627140,-1.9366725295,5.5465549464,-2.3240749836,-0.0321626402,-0.0296923611
1.5687744433,-1.9170064032,5.4943187057,-2.2802345753,-0.0180561077,-0.0107691167
1.5446729681,-1.8858805387,5.4052824520,-2.2522373199,-0.0250862390,-0.0130549744
1.5748004466,-1.9246384210,5.5200300135,-2.3146967888,-0.0437234491,-0.0061801467
1.4893079089,-1.8189014278,5.2024648393,-2.2582652569,-0.0541704334,-0.0621231832
1.5823627140,-1.9366725295,5.5465549464,-2.3240749836,-0.0321626402,-0.0296923611
1.5935417120,-1.9490048414,5.5858427230,-2.3105304241,-0.0108781895,-0.0084279962
