distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0096572662,-0.5163038701,2.5669251171,2.2680974007,0.5468427539,-0.5958377123
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0098566371,-0.5248949880,2.6097040099,2.2804195881,0.5565008521,-0.5917138457
0.0092110872,-0.4977070881,2.4777356618,2.2653653622,0.5722509027,-0.5983550549
0.0097406075,-0.5200143374,2.5855341886,2.2783057690,0.5731372237,-0.5881314278
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0085500325,-0.4954861474,2.4697001506,2.2610602379,0.5600427389,-0.6019160748
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0096572662,-0.5163038701,2.5669251171,2.2680974007,0.5468427539,-0.5958377123
0.0103344675,-0.5170538031,2.5707573060,2.2624702454,0.5558077097,-0.5988852382
0.0082975502,-0.4854735927,2.4137390552,2.2511839867,0.5699503422,-0.6012261510
0.0096428976,-0.5145689069,2.5615355128,2.2579171658,0.5431885719,-0.6025366187
0.0090499722,-0.5176389318,2.5768736399,2.2736015320,0.5603494644,-0.5919857621
0.0090379286,-0.5159400917,2.5716678624,2.2632853985,0.5566182733,-0.5987962484
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0090379286,-0.5159400917,2.5716678624,2.2632853985,0.5566182733,-0.5987962484
0.0085500325,-0.4954861474,2.4697001506,2.2610602379,0.5600427389,-0.6019160748
0.0096428976,-0.5145689069,2.5615355128,2.2579171658,0.5431885719,-0.6025366187
0.0097990157,-0.4968414508,2.4702513146,2.2703285217,0.5751342773,-0.5872573256
0.0092110872,-0.4977070881,2.4777356618,2.2653653622,0.5722509027,-0.5983550549
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0103344675,-0.5170538031,2.5707573060,2.2624702454,0.5558077097,-0.5988852382
0.0090379286,-0.5159400917,2.5716678624,2.2632853985,0.5566182733,-0.5987962484
0.0085500325,-0.4954861474,2.4697001506,2.2610602379,0.5600427389,-0.6019160748
0.0085500325,-0.4954861474,2.4697001506,2.2610602379,0.5600427389,-0.6019160748
0.0090499722,-0.5176389318,2.5768736399,2.2736015320,0.5603494644,-0.5919857621
0.0097096199,-0.4942126985,2.4541689053,2.2701451778,0.5812566876,-0.5915156603
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0090379286,-0.5159400917,2.5716678624,2.2632853985,0.5566182733,-0.5987962484
0.0090379286,-0.5159400917,2.5716678624,2.2632853985,0.5566182733,-0.5987962484
0.0097280998,-0.5183429101,2.5804806516,2.2678616047,0.5693459511,-0.5950521827
0.0103344675,-0.5170538031,2.5707573060,2.2624702454,0.5558077097,-0.5988852382
0.0107036913,-0.4875855924,2.4151723845,2.2797784805,0.5761330128,-0.5942853093
0.0090379286,-0.5159400917,2.5716678624,2.2632853985,0.5566182733,-0.5987962484
0.0090344008,-0.4916185764,2.4412214254,2.2652297020,0.5794513226,-0.5869804025
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0090499722,-0.5176389318,2.5768736399,2.2736015320,0.5603494644,-0.5919857621
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
0.0092217235,-0.4992689113,2.4823735519,2.2753665447,0.5759141445,-0.5917087793
