distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-0.3861628657,-1.1172634579,3.4379220525,-2.3351886272,0.0288058985,-0.0110357553
-0.3861628657,-1.1172634579,3.4379220525,-2.3351886272,0.0288058985,-0.0110357553
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3890448893,-1.1220538299,3.4552710993,-2.3275094032,0.0562081076,0.0062915389
-0.3864372753,-1.1163700934,3.4405098015,-2.3037409782,0.0237214435,-0.0127295917
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3872000584,-1.1226863793,3.4545133350,-2.3436400890,0.0499681346,-0.0041358736
-0.3861628657,-1.1172634579,3.4379220525,-2.3351886272,0.0288058985,-0.0110357553
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3751294266,-1.0883685573,3.3467726849,-2.3351478577,0.0407199115,0.0182669759
-0.3891448917,-1.1275630886,3.4721431966,-2.3367669582,0.0247318707,-0.0040141335
-0.3867893406,-1.1205674680,3.4506971797,-2.3238863945,0.0563350841,0.0064997990
-0.3861628657,-1.1172634579,3.4379220525,-2.3351886272,0.0288058985,-0.0110357553
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3864372753,-1.1163700934,3.4405098015,-2.3037409782,0.0237214435,-0.0127295917
-0.3861628657,-1.1172634579,3.4379220525,-2.3351886272,0.0288058985,-0.0110357553
-0.3864372753,-1.1163700934,3.4405098015,-2.3037409782,0.0237214435,-0.0127295917
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3864372753,-1.1163700934,3.4405098015,-2.3037409782,0.0237214435,-0.0127295917
-0.3861628657,-1.1172634579,3.4379220525,-2.3351886272,0.0288058985,-0.0110357553
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3751294266,-1.0883685573,3.3467726849,-2.3351478577,0.0407199115,0.0182669759
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3864372753,-1.1163700934,3.4405098015,-2.3037409782,0.0237214435,-0.0127295917
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3913549108,-1.1366177281,3.4998778062,-2.3524103165,0.0248696562,-0.0212355182
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3915067361,-1.1313151372,3.4784025732,-2.3041615486,-0.0049441261,-0.0311988108
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3879477249,-1.1222006603,3.4509124379,2.9522237778,-0.2669741511,-0.0920742005
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3864372753,-1.1163700934,3.4405098015,-2.3037409782,0.0237214435,-0.0127295917
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3857965896,-1.1152735643,3.4344862968,-2.3162291050,0.0358533934,-0.0002275259
-0.3897469527,-1.1285453786,3.4778503413,-2.3232908249,0.0119519625,-0.0167706739
-0.3867313185,-1.1181547591,3.4433184637,-2.3217847347,0.0161702465,-0.0237034410
