distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-1.9915960586,-0.2223959256,6.0557400076,-3.0871117115,-0.5401272774,-0.0415466055
-1.9647843677,-0.2176119737,5.9670174689,-3.1004776955,0.0104484586,-0.0002599645
-1.9248650170,-0.2152130280,5.8624682558,-3.0341634750,-0.7295318246,-0.0146632576
-1.9609451963,-0.2173909002,5.9628274436,-3.0363764763,-0.5976055264,-0.0284040906
-1.9878827667,-0.2220983365,6.0492511638,-3.0392882824,-0.6008523107,-0.0444508567
-1.9647843677,-0.2176119737,5.9670174689,-3.1004776955,0.0104484586,-0.0002599645
-1.9609451963,-0.2173909002,5.9628274436,-3.0363764763,-0.5976055264,-0.0284040906
-1.9301291496,-0.2156855103,5.8740942585,-3.0722341537,-0.7592466474,-0.0153735289
-1.9647843677,-0.2176119737,5.9670174689,-3.1004776955,0.0104484586,-0.0002599645
-1.9878827667,-0.2220983365,6.0492511638,-3.0392882824,-0.6008523107,-0.0444508567
-1.9550258946,-0.2170061915,5.9463314818,3.0977227688,0.0209812894,0.0001336080
-1.9878827667,-0.2220983365,6.0492511638,-3.0392882824,-0.6008523107,-0.0444508567
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9915960586,-0.2223959256,6.0557400076,-3.0871117115,-0.5401272774,-0.0415466055
-1.9810126936,-0.2212371669,6.0279472118,-2.9907028675,-0.4868906140,-0.0397809036
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-1.9550258946,-0.2170061915,5.9463314818,3.0977227688,0.0209812894,0.0001336080
-1.9810126936,-0.2212371669,6.0279472118,-2.9907028675,-0.4868906140,-0.0397809036
-1.9550258946,-0.2170061915,5.9463314818,3.0977227688,0.0209812894,0.0001336080
-1.9878827667,-0.2220983365,6.0492511638,-3.0392882824,-0.6008523107,-0.0444508567
-1.9810126936,-0.2212371669,6.0279472118,-2.9907028675,-0.4868906140,-0.0397809036
-1.9550258946,-0.2170061915,5.9463314818,3.0977227688,0.0209812894,0.0001336080
-1.9915960586,-0.2223959256,6.0557400076,-3.0871117115,-0.5401272774,-0.0415466055
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9915960586,-0.2223959256,6.0557400076,-3.0871117115,-0.5401272774,-0.0415466055
-1.9609451963,-0.2173909002,5.9628274436,-3.0363764763,-0.5976055264,-0.0284040906
-1.9795608303,-0.2180820763,6.0168110321,3.0765576363,-0.0618239008,-0.0174789466
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9878827667,-0.2220983365,6.0492511638,-3.0392882824,-0.6008523107,-0.0444508567
-1.9550258946,-0.2170061915,5.9463314818,3.0977227688,0.0209812894,0.0001336080
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-1.9810126936,-0.2212371669,6.0279472118,-2.9907028675,-0.4868906140,-0.0397809036
-1.9915960586,-0.2223959256,6.0557400076,-3.0871117115,-0.5401272774,-0.0415466055
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-2.0137330313,-0.2234007225,6.1211220690,3.0884177685,-0.1505519301,-0.0385041721
-1.9810126936,-0.2212371669,6.0279472118,-2.9907028675,-0.4868906140,-0.0397809036
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-1.9810126936,-0.2212371669,6.0279472118,-2.9907028675,-0.4868906140,-0.0397809036
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
-1.9609451963,-0.2173909002,5.9628274436,-3.0363764763,-0.5976055264,-0.0284040906
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9915960586,-0.2223959256,6.0557400076,-3.0871117115,-0.5401272774,-0.0415466055
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9878827667,-0.2220983365,6.0492511638,-3.0392882824,-0.6008523107,-0.0444508567
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9550258946,-0.2170061915,5.9463314818,3.0977227688,0.0209812894,0.0001336080
-1.9915960586,-0.2223959256,6.0557400076,-3.0871117115,-0.5401272774,-0.0415466055
-1.9647843677,-0.2176119737,5.9670174689,-3.1004776955,0.0104484586,-0.0002599645
-1.9878827667,-0.2220983365,6.0492511638,-3.0392882824,-0.6008523107,-0.0444508567
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9619017094,-0.2175246081,5.9625532839,3.1396133900,0.0536380894,0.0006046653
-1.9550258946,-0.2170061915,5.9463314818,3.0977227688,0.0209812894,0.0001336080
-1.9810126936,-0.2212371669,6.0279472118,-2.9907028675,-0.4868906140,-0.0397809036
-1.9915960586,-0.2223959256,6.0557400076,-3.0871117115,-0.5401272774,-0.0415466055
-1.9550258946,-0.2170061915,5.9463314818,3.0977227688,0.0209812894,0.0001336080
-1.9751168506,-0.2207425914,6.0148779386,-2.9710309505,-0.5666629076,-0.0431893766
