distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.2471201693,-0.0851639742,1.0588876267,2.2964894772,0.5338779688,-0.5091375709
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473989721,-0.0851550324,1.0590334400,2.2974126339,0.5304895043,-0.5160921216
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471201693,-0.0851639742,1.0588876267,2.2964894772,0.5338779688,-0.5091375709
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2625473596,-0.0897376599,1.1219470218,2.2740929127,0.5192800760,-0.5237235427
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471201693,-0.0851639742,1.0588876267,2.2964894772,0.5338779688,-0.5091375709
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473290658,-0.0852438900,1.0597602748,2.3007099628,0.5285713077,-0.5088890791
0.2469849854,-0.0855306404,1.0606142984,2.3025922775,0.5363170505,-0.5146612525
0.2469849854,-0.0855306404,1.0606142984,2.3025922775,0.5363170505,-0.5146612525
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471005997,-0.0848981337,1.0587837415,2.2953519821,0.5280787945,-0.5117007494
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2470883101,-0.0850873783,1.0576623246,2.2977139950,0.5294659734,-0.5075616837
0.2476515123,-0.0850384574,1.0611927244,2.3017280102,0.5363100767,-0.5151239634
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471201693,-0.0851639742,1.0588876267,2.2964894772,0.5338779688,-0.5091375709
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2628785878,-0.0896371470,1.1245013849,2.2785711288,0.5253162980,-0.5227455497
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2470597565,-0.0855990765,1.0607418107,2.2971847057,0.5297330618,-0.5058383346
0.2469849854,-0.0855306404,1.0606142984,2.3025922775,0.5363170505,-0.5146612525
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2471201693,-0.0851639742,1.0588876267,2.2964894772,0.5338779688,-0.5091375709
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471201693,-0.0851639742,1.0588876267,2.2964894772,0.5338779688,-0.5091375709
0.2473290658,-0.0852438900,1.0597602748,2.3007099628,0.5285713077,-0.5088890791
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2470597565,-0.0855990765,1.0607418107,2.2971847057,0.5297330618,-0.5058383346
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471024547,-0.0854342418,1.0588034678,2.2951354980,0.5272303224,-0.5114606619
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471336866,-0.0849749875,1.0600162191,2.2941169739,0.5324841142,-0.5132917166
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2471201693,-0.0851639742,1.0588876267,2.2964894772,0.5338779688,-0.5091375709
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
0.2473611672,-0.0853208339,1.0609907021,2.2994837761,0.5330051780,-0.5104719400
