distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0551464547,-0.1093673632,3.0317908968,-2.9891576767,0.0916583836,0.0034090600
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0583033012,-0.1119454164,3.1175666318,-3.0734183788,-0.1582600772,0.0192040075
0.0573663266,-0.1121444264,3.0995291010,-3.0902497768,-0.2185521573,0.0100024650
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
0.0568183996,-0.1105079505,3.0511779265,-3.1242072582,-0.0739467889,-0.0021459372
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0578586400,-0.1130487255,3.1073556463,-3.0305938721,-0.0726044849,-0.0263302606
0.0583033012,-0.1119454164,3.1175666318,-3.0734183788,-0.1582600772,0.0192040075
0.0579578120,-0.1117764724,3.0933755337,-3.0441117287,-0.1919689924,0.0101787522
0.0572637798,-0.1129205880,3.1053875671,3.0155339241,0.0979175717,-0.0272117332
0.0586098712,-0.1140132670,3.1477931847,-3.1215112209,-0.0742002279,-0.0345134772
0.0573337506,-0.1137896832,3.1169500471,3.1311569214,-0.1034469977,-0.0251930710
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
0.0568183996,-0.1105079505,3.0511779265,-3.1242072582,-0.0739467889,-0.0021459372
0.0586098712,-0.1140132670,3.1477931847,-3.1215112209,-0.0742002279,-0.0345134772
0.0573337506,-0.1137896832,3.1169500471,3.1311569214,-0.1034469977,-0.0251930710
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
0.0586098712,-0.1140132670,3.1477931847,-3.1215112209,-0.0742002279,-0.0345134772
0.0586098712,-0.1140132670,3.1477931847,-3.1215112209,-0.0742002279,-0.0345134772
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0573337506,-0.1137896832,3.1169500471,3.1311569214,-0.1034469977,-0.0251930710
0.0572308718,-0.1138134367,3.1183706631,-3.1408007145,0.1897659153,0.0316760354
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0581904232,-0.1119613904,3.1183577912,-3.0684137344,0.1377079934,-0.0171867739
0.0586098712,-0.1140132670,3.1477931847,-3.1215112209,-0.0742002279,-0.0345134772
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0589892362,-0.1129637358,3.1299355049,-2.9953286648,-0.0438795350,-0.0335781351
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
0.0568183996,-0.1105079505,3.0511779265,-3.1242072582,-0.0739467889,-0.0021459372
0.0573337506,-0.1137896832,3.1169500471,3.1311569214,-0.1034469977,-0.0251930710
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0568183996,-0.1105079505,3.0511779265,-3.1242072582,-0.0739467889,-0.0021459372
0.0586098712,-0.1140132670,3.1477931847,-3.1215112209,-0.0742002279,-0.0345134772
0.0568183996,-0.1105079505,3.0511779265,-3.1242072582,-0.0739467889,-0.0021459372
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
0.0551464547,-0.1093673632,3.0317908968,-2.9891576767,0.0916583836,0.0034090600
0.0589892362,-0.1129637358,3.1299355049,-2.9953286648,-0.0438795350,-0.0335781351
0.0568183996,-0.1105079505,3.0511779265,-3.1242072582,-0.0739467889,-0.0021459372
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
0.0568183996,-0.1105079505,3.0511779265,-3.1242072582,-0.0739467889,-0.0021459372
0.0589892362,-0.1129637358,3.1299355049,-2.9953286648,-0.0438795350,-0.0335781351
0.0544632076,-0.1097926674,3.0213531358,3.0476481915,0.0059446273,0.0006798033
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
0.0572667813,-0.1119336075,3.1063945898,3.0882518291,0.1045523211,-0.0203393158
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0586098712,-0.1140132670,3.1477931847,-3.1215112209,-0.0742002279,-0.0345134772
0.0569806363,-0.1136470099,3.1290537464,3.0578012466,0.0752176270,-0.0291320607
0.0552455732,-0.1101919641,3.0337122411,3.0618274212,0.0713924989,0.0030389533
