distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4290246359,-0.4900714749,2.0799039141,-3.1199798584,0.0210390091,0.0207186248
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4210429816,-0.4814053017,2.0426008251,3.1349217892,-0.0357533395,0.0054936488
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
-0.4220526623,-0.4817648734,2.0424584233,-3.1249666214,-0.0328235514,0.0001489004
-0.4211825993,-0.4811012768,2.0413499584,3.1356103420,-0.0586949363,0.0003215650
-0.4211825993,-0.4811012768,2.0413499584,3.1356103420,-0.0586949363,0.0003215650
-0.4211825993,-0.4811012768,2.0413499584,3.1356103420,-0.0586949363,0.0003215650
-0.4211825993,-0.4811012768,2.0413499584,3.1356103420,-0.0586949363,0.0003215650
-0.4211825993,-0.4811012768,2.0413499584,3.1356103420,-0.0586949363,0.0003215650
-0.4198604850,-0.4789529828,2.0345146599,3.1406273842,-0.0411550924,0.0001891461
