distance x [m],distance y [m],distance z [m],x anlge [rad],y angle [rad],z angle [rad]
1.6267761169,-0.1045019355,3.0390455372,3.1158342361,-0.0232139919,0.0220307000
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6036891172,-0.1014027493,2.9943037022,3.1339085102,-0.0628791079,0.0049898517
1.6032467323,-0.1029679602,2.9949346171,3.1217324734,-0.0488004945,0.0049516954
1.6271079121,-0.1029081154,3.0383167062,3.1296110153,-0.0116108442,0.0220414996
1.6047216210,-0.1029845697,2.9990295514,-3.1244449615,-0.0591858737,0.0050978269
1.6247449872,-0.1028363916,3.0338893202,3.1055538654,-0.0145473415,0.0209902376
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6247449872,-0.1028363916,3.0338893202,3.1055538654,-0.0145473415,0.0209902376
1.6036891172,-0.1014027493,2.9943037022,3.1339085102,-0.0628791079,0.0049898517
1.6050532659,-0.1029935674,2.9968647648,3.1339042187,-0.0601138175,0.0050126053
1.6250337086,-0.1028717199,3.0359131592,3.1161310673,0.0005540131,0.0219554231
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6036891172,-0.1014027493,2.9943037022,3.1339085102,-0.0628791079,0.0049898517
1.6144432556,-0.1028927758,3.0131224136,3.1048207283,-0.0387874171,0.0137532093
1.6032467323,-0.1029679602,2.9949346171,3.1217324734,-0.0488004945,0.0049516954
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6155411974,-0.1029533228,3.0179769248,3.1359717846,-0.0365861692,0.0121681606
1.6271079121,-0.1029081154,3.0383167062,3.1296110153,-0.0116108442,0.0220414996
1.6169101328,-0.1029554893,3.0177379144,3.1332566738,-0.0363446251,0.0130318459
1.6032467323,-0.1029679602,2.9949346171,3.1217324734,-0.0488004945,0.0049516954
1.6247449872,-0.1028363916,3.0338893202,3.1055538654,-0.0145473415,0.0209902376
1.6152796977,-0.1029561052,3.0174877709,3.1305012703,-0.0365972109,0.0138956904
1.6250337086,-0.1028717199,3.0359131592,3.1161310673,0.0005540131,0.0219554231
1.6150014709,-0.1029260412,3.0156311648,3.1205563545,-0.0246294644,0.0129464064
1.6050532659,-0.1029935674,2.9968647648,3.1339042187,-0.0601138175,0.0050126053
1.6015019770,-0.1028490776,2.9902125170,3.1096818447,-0.0649967194,-0.0101561453
1.6048640095,-0.1029972444,2.9979645825,-3.1388173103,-0.0469598845,0.0059052049
1.6261103440,-0.1043614407,3.0349694649,3.1157674789,-0.0260833036,0.0371712819
1.6152651101,-0.1029383147,3.0159951586,3.1201457977,-0.0502996258,0.0129834944
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6152651101,-0.1029383147,3.0159951586,3.1201457977,-0.0502996258,0.0129834944
1.6169101328,-0.1029554893,3.0177379144,3.1332566738,-0.0363446251,0.0130318459
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6244158017,-0.1044456762,3.0361033143,3.1023907661,-0.0115811136,0.0219313297
1.5709911243,-0.1020191328,2.9374541664,3.0350844860,-0.0342589207,0.0406690165
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6270631417,-0.1028890138,3.0367521329,3.1188366413,-0.0260662325,0.0210950468
1.6169101328,-0.1029554893,3.0177379144,3.1332566738,-0.0363446251,0.0130318459
1.5508099305,-0.1021277629,2.8994649880,3.0437874794,-0.0792867541,0.0394929945
1.6032467323,-0.1029679602,2.9949346171,3.1217324734,-0.0488004945,0.0049516954
1.6032467323,-0.1029679602,2.9949346171,3.1217324734,-0.0488004945,0.0049516954
1.6247449872,-0.1028363916,3.0338893202,3.1055538654,-0.0145473415,0.0209902376
1.6152651101,-0.1029383147,3.0159951586,3.1201457977,-0.0502996258,0.0129834944
1.6118864543,-0.1028234793,3.0098006935,3.0916538239,-0.0278519373,0.0136607904
1.6154448687,-0.1044415923,3.0231639511,-3.0099246502,1.0128459930,0.0825941116
1.6152796977,-0.1029561052,3.0174877709,3.1305012703,-0.0365972109,0.0138956904
1.6141375980,-0.1013498960,3.0153394064,3.1359841824,-0.0395685956,0.0121249268
1.6050532659,-0.1029935674,2.9968647648,3.1339042187,-0.0601138175,0.0050126053
1.6169101328,-0.1029554893,3.0177379144,3.1332566738,-0.0363446251,0.0130318459
1.6152796977,-0.1029561052,3.0174877709,3.1305012703,-0.0365972109,0.0138956904
1.6154826021,-0.1029632752,3.0192064574,-3.1376683712,-0.0487697683,0.0130893616
1.6152796977,-0.1029561052,3.0174877709,3.1305012703,-0.0365972109,0.0138956904
1.6247449872,-0.1028363916,3.0338893202,3.1055538654,-0.0145473415,0.0209902376
1.6032467323,-0.1029679602,2.9949346171,3.1217324734,-0.0488004945,0.0049516954
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6267761169,-0.1045019355,3.0390455372,3.1158342361,-0.0232139919,0.0220307000
1.6155411974,-0.1029533228,3.0179769248,3.1359717846,-0.0365861692,0.0121681606
1.6271079121,-0.1029081154,3.0383167062,3.1296110153,-0.0116108442,0.0220414996
1.6152651101,-0.1029383147,3.0159951586,3.1201457977,-0.0502996258,0.0129834944
1.6050532659,-0.1029935674,2.9968647648,3.1339042187,-0.0601138175,0.0050126053
1.6138992643,-0.1029369485,3.0162376842,3.1226859093,-0.0505943298,0.0121476585
1.6270631417,-0.1028890138,3.0367521329,3.1188366413,-0.0260662325,0.0210950468
1.6134159961,-0.1043305969,3.0207587734,-2.9957590103,1.0005403757,0.0813356265
1.6359655113,-0.1043865135,3.0564205984,3.0999069214,0.0145052187,0.0301827323
1.6267761169,-0.1045019355,3.0390455372,3.1158342361,-0.0232139919,0.0220307000
1.6152651101,-0.1029383147,3.0159951586,3.1201457977,-0.0502996258,0.0129834944
1.6654746111,-0.1060499570,3.1097998735,-3.1378543377,-0.0522573851,0.0290596709
1.6270631417,-0.1028890138,3.0367521329,3.1188366413,-0.0260662325,0.0210950468
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6802456874,-0.1061556089,3.1345593476,3.1312804222,-0.0383536518,0.0218815822
1.6048640095,-0.1029972444,2.9979645825,-3.1388173103,-0.0469598845,0.0059052049
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
1.6131008280,-0.1028923890,3.0134056564,3.1074669361,-0.0391275659,0.0129020829
