distance x [m],distance y [m],distance z [m],angle x [rad],angle y [rad],angle z [rad]
0.0622184219,-0.1531200448,2.7258730930,3.1249279976,0.1358609945,0.0241110194
0.0622184219,-0.1531200448,2.7258730930,3.1249279976,0.1358609945,0.0241110194
0.0622184219,-0.1531200448,2.7258730930,3.1249279976,0.1358609945,0.0241110194
0.0606056016,-0.1528135067,2.7200979693,3.1147592068,0.2678693533,0.0365489312
0.0622184219,-0.1531200448,2.7258730930,3.1249279976,0.1358609945,0.0241110194
0.0622184219,-0.1531200448,2.7258730930,3.1249279976,0.1358609945,0.0241110194
